horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
11:04:55.460325140,0.25,1749753,73360650,12206534,1497798,51217675,18146227,300686,3.465,8677163,2176181,99.74
11:04:57.602000780,0.25,96894,5149100,5489670,574071,79446186,24522184,372800,3.248,11479130,2994517,99.72
11:04:59.736835671,0.25,98789,5174144,5112663,494339,39660514,16743756,158483,2.079,7623448,2076572,99.80
11:05:02.092691931,0.25,180644,7702375,10648214,1481577,59922801,20959923,244446,2.445,9996276,2508047,99.74
11:05:04.171432893,0.25,102084,5170358,5137739,511720,26861752,11165985,101420,1.932,5248458,1367404,99.76
11:05:06.314377021,0.25,538418,12708932,5031083,497786,25701190,11098389,90834,1.769,5135216,1351810,99.78
11:05:08.453744870,0.25,624147,17608538,8210228,1121165,41380500,18398019,209409,2.460,8512234,2301970,99.72
11:05:10.564778957,0.25,372722,12201319,5057149,507924,27895760,12157782,123833,2.238,5532035,1468095,99.72
11:05:12.766255461,0.25,103495,5253099,5562517,598617,26814397,11539700,113944,2.149,5303342,1411270,99.72
11:05:14.941135959,0.25,95819,5143822,5807244,634366,26885356,11355002,100823,1.948,5174710,1387794,99.72
11:05:17.997732458,0.25,87707,5066314,6131691,729704,57017433,19696675,280739,3.092,9079178,2390715,99.72
11:05:20.121438755,0.25,105758,5419649,7521542,1067420,93833667,33164404,596641,3.673,16241979,3482948,99.83
11:05:22.448585180,0.25,141721,6563645,6320144,707266,26699828,11431214,98901,1.898,5210512,1393729,99.79
11:05:24.602499492,0.25,305755,9118246,5148695,523583,29317495,12439527,124524,2.185,5698037,1508504,99.75
11:05:26.699722256,0.25,269611,7737962,5071844,509314,30687537,13564896,134715,2.206,6105660,1651555,99.72
11:05:28.896116894,0.25,268237,8923350,5553823,592829,26014439,11542597,111261,2.115,5260623,1403824,99.72
11:05:31.039084348,0.25,88437,4999988,5360071,586640,26961094,11600144,113638,2.127,5342605,1421695,99.72
11:05:33.233000530,0.25,124194,6095259,5470796,586262,25628013,10935075,94710,1.877,5045461,1335287,99.73
11:05:35.317215670,0.25,117449,5651079,5091127,553612,23842295,10924625,89532,1.787,5011204,1332132,99.72
11:05:37.512126354,0.25,95444,5091980,5212477,561882,29971587,12404509,114576,2.037,5625021,1514076,99.83
11:05:39.593281109,0.25,108067,5217100,5017239,496553,27217978,11299416,109074,2.107,5177747,1365106,99.82
11:05:41.887402435,0.25,409042,13426286,11556442,1405367,52310580,17681026,228499,2.717,8409110,2138627,99.79
11:05:43.949953463,0.25,229211,8753113,8455619,1211110,43556565,16245363,216730,2.812,7706565,1947845,99.84
11:05:46.096943026,0.25,268028,9616247,7453577,1078026,75071842,21693868,381990,3.665,10421739,2597311,99.72
11:05:48.338860417,0.25,304750,10979976,11666909,1674596,55907579,19709258,245544,2.662,9223272,2416097,99.73
11:05:50.459264920,0.25,274381,10051578,10518464,1701157,52950908,17913546,215389,2.612,8247402,2177902,99.71
11:05:52.641503070,0.25,85083,4928699,6953248,965538,26994261,11259578,102801,2.006,5124530,1361460,99.72
11:05:54.794544853,0.25,95657,5046014,4940399,475775,25031898,11504696,90705,1.733,5232839,1412984,99.73
11:05:57.007380603,0.25,247312,7370066,5100065,526416,23075533,10555281,82445,1.710,4822103,1288116,99.72
11:05:59.187533848,0.25,86884,4937515,5099743,502027,24288662,10824698,97159,1.950,4983231,1312982,99.73
11:06:01.339680722,0.25,2106879,52744581,73793898,14234815,77332055,28131143,282385,2.074,13615942,3552148,99.73
11:06:03.626179648,0.25,81126,4951669,5058639,504920,25672361,10990876,90470,1.799,5029897,1332380,99.71
11:06:05.660442952,0.25,77040,4843225,5043559,486501,26966472,11371618,96719,1.856,5211811,1377913,99.76
11:06:07.793653298,0.25,94980,5448046,4813668,452528,59095197,23020155,296880,2.792,10631874,2823623,99.74
11:06:09.874068586,0.25,85320,4896475,4880228,475405,22548388,10591231,75668,1.571,4815542,1289988,99.72
11:06:12.048906917,0.25,82849,4928037,5082247,499014,23851544,10654505,71597,1.477,4846591,1303214,99.81
11:06:14.136599865,0.25,90101,5036626,5387739,520918,23805015,10471830,78461,1.627,4823048,1277825,99.76
11:06:16.226848650,0.25,105717,5277466,4897456,455955,24617554,10574298,86335,1.751,4930886,1282376,99.73
11:06:18.310762203,0.25,108472,5502462,7185411,874312,32849761,13042562,124073,2.054,6039297,1598088,99.74
11:06:20.449765257,0.25,95575,5430637,4760664,434237,49671657,17917274,274402,3.284,8356842,2166075,99.81
11:06:22.735208775,0.25,224305,9591483,10119099,1443480,32332901,13420206,118075,1.934,6105495,1634892,99.79
11:06:24.894487165,0.25,80146,4880433,7545013,1036945,25835460,11377514,83774,1.610,5202580,1408752,99.73
11:06:27.001836222,0.25,96622,5347241,5471854,557231,22855505,10652052,75251,1.560,4823990,1303809,99.71
11:06:29.256878190,0.25,262919,7710018,5846395,571936,22946574,10560303,80612,1.661,4853052,1287661,99.72
11:06:31.419061607,0.25,96496,5084095,5258956,493196,25945484,11158079,89998,1.778,5060883,1360746,99.72
11:06:33.535872184,0.25,105136,5571740,5266690,492655,30426279,12371272,111229,1.975,5631863,1498857,99.78
11:06:35.673518395,0.25,71556,4872968,4906611,452633,26089935,11561519,101648,1.923,5285414,1397919,99.72
11:06:37.775472261,0.25,86639,5451890,4889278,448884,58108008,25162716,318672,2.763,11531906,3121578,99.73
11:06:39.995779220,0.25,90022,5512119,5664994,619552,23884100,11104931,80520,1.592,5056838,1360744,99.74
11:06:42.257499418,0.25,791301,24306347,11287719,1473314,88692080,29964008,394576,2.713,14544276,3459857,99.83
11:06:44.442280867,0.25,211655,7489873,6753641,909283,48242352,15393818,191860,2.619,7326841,1847327,99.73
11:06:46.655424910,0.25,240716,8993990,7789299,1057185,65190222,22201849,389844,3.697,10543629,2674159,99.72
11:06:48.776062430,0.25,332452,10648303,6077701,669861,54061070,18906488,302302,3.422,8834493,2280685,99.72
11:06:50.931283206,0.25,161860,6841586,8001268,1120188,45978643,15393011,178762,2.466,7249374,1857660,99.72
11:06:53.055937924,0.25,92694,5384355,7967781,1094364,24664364,11243542,81396,1.590,5120559,1394332,99.73
11:06:55.231200702,0.25,95165,5380820,6064036,720675,23838673,10475518,76110,1.581,4813631,1281734,99.71
11:06:57.393803731,0.25,179837,6529161,4755895,429617,22383241,10543152,71498,1.492,4792529,1288403,99.72
11:06:59.584754513,0.25,243365,7248787,4849627,462171,23209945,10743070,82203,1.686,4876182,1301332,99.72
11:07:01.728229122,0.25,2871372,73179057,71996420,14443147,83150863,28082001,325872,2.386,13656597,3439998,99.70
11:07:03.901300803,0.25,80538,4859455,5015798,453934,24257286,10605803,76848,1.586,4846122,1292830,99.71
11:07:05.965873184,0.25,81434,5013076,5178395,496429,24282704,10616842,76772,1.577,4868712,1296144,99.73
11:07:08.076020199,0.25,82877,4974439,4960582,496925,41253746,17308882,204637,2.644,7739823,2105657,99.72
11:07:10.267270773,0.25,81097,4991415,5017930,491089,27263400,11694174,85965,1.610,5339576,1432580,99.72
11:07:12.332675681,0.25,102225,5939850,4743260,438890,24494834,11051313,76172,1.537,4956546,1353147,99.72
11:07:14.465932670,0.25,84026,4962643,4800602,426096,25325620,11910188,85452,1.603,5329499,1452938,99.72
11:07:16.662932011,0.25,78176,4811032,4882780,477796,23773342,11020438,87068,1.751,4972704,1339511,99.73
11:07:18.867016762,0.25,209605,7426126,5174363,477122,24944984,11348589,90820,1.767,5140555,1383834,99.72
11:07:20.997506862,0.25,79478,4854250,5017482,481295,85662431,29797335,569542,3.894,14626724,3194964,99.91
11:07:23.269083759,0.25,188687,8502476,7797355,1072145,24046041,10609662,74470,1.534,4854263,1295176,99.72
11:07:25.394164778,0.25,90120,5095790,7618747,1000209,23627955,10682574,72090,1.493,4829155,1307785,99.72
11:07:27.475624039,0.25,82554,4974287,7007034,942182,22707510,10331015,66657,1.413,4716390,1263911,99.80
11:07:29.601494035,0.25,80675,5029631,7107568,969158,22684049,10758526,72629,1.507,4819166,1314995,99.74
11:07:31.698612547,0.25,249452,8193008,4951105,464219,23428106,10763312,84295,1.698,4964008,1296514,99.72
11:07:33.897903685,0.25,300746,10078743,5046109,467756,23150344,10341950,70165,1.483,4731431,1262738,99.72
11:07:35.956310540,0.25,229758,7133877,4994431,485590,22396861,10548198,75306,1.569,4799939,1298240,99.74
11:07:38.175488368,0.25,68079,4783643,7566775,994048,41707678,17127397,218556,2.821,7747141,2064649,99.72
11:07:40.368410802,0.25,78771,5006535,4769828,425932,25347634,11259235,79616,1.560,5103522,1368714,99.72
11:07:42.426189250,0.25,3090775,78424784,28719920,4986971,51591661,18617120,235540,2.650,8888129,2211279,99.72
11:07:44.686712790,0.25,99532,5599690,5056893,501160,49325919,16921571,187611,2.415,7767272,2058103,99.82
11:07:46.800279404,0.25,202325,7823533,7061175,965117,62805689,21888631,261875,2.545,10291306,2699289,99.73
11:07:48.909054684,0.25,451350,14945192,5056689,509741,31846327,13063070,130565,2.180,5988318,1584779,99.82
11:07:51.078203943,0.25,177991,7161200,8598959,1112590,45814028,16383434,181720,2.379,7637609,2005333,99.72
11:07:53.201255459,0.25,77900,4929637,4884911,459683,48536964,15894931,237297,3.167,7492816,1928732,99.71
11:07:55.284315829,0.25,75331,4917735,4853982,428669,42547321,15678847,235578,3.199,7363546,1896644,99.73
11:07:57.451623455,0.25,87595,5095231,5172994,460525,22658952,10526802,71171,1.481,4806444,1289551,99.72
11:07:59.554767441,0.25,85720,5063478,5203018,486017,23874290,10867587,80179,1.624,4938604,1308120,99.73
11:08:01.624014799,0.25,75872,4837396,9445859,1227244,180301388,61428167,1116563,3.708,30115952,6406138,99.86
11:08:03.860677600,0.25,81378,4998303,8384104,1059213,24551537,10910464,76638,1.555,4927339,1333502,99.73
11:08:05.924167489,0.25,79474,4966774,5134093,457834,24014760,10805016,76634,1.563,4901526,1321245,99.72
11:08:08.045099387,0.25,255510,8052062,5430328,500789,38817537,15360027,171938,2.490,6906512,1860611,99.70
11:08:10.185633434,0.25,225774,6980455,4933297,458922,23461820,11032379,78991,1.590,4968697,1350668,99.73
11:08:12.407662872,0.25,77024,4943268,4914117,436132,24491067,11038992,79129,1.584,4996011,1350149,99.73
11:08:14.522181791,0.25,79262,4927596,4872972,442588,25330269,11035177,77566,1.555,4989418,1346699,99.72
11:08:16.710488254,0.25,76109,5029404,4956762,487252,24719518,11130101,80719,1.613,5004939,1362656,99.78
11:08:18.858130915,0.25,176966,6696679,5436492,539723,24047471,11206504,83414,1.641,5083857,1361641,99.72
11:08:20.940112959,0.25,72512,4855550,5026740,473486,22606774,10898843,68386,1.404,4872371,1343860,99.72
11:08:23.362549058,0.25,214329,11376321,4745946,397654,30619562,12665294,106728,1.812,5889081,1527570,99.68
11:08:25.484706235,0.25,99679,6178471,5095394,462135,46145498,15163348,226355,3.177,7123729,1822680,99.65
11:08:27.531192086,0.25,99558,5818577,4866935,455170,40526850,14831771,226050,3.238,6980267,1776473,99.72
11:08:29.748055569,0.25,66883,4803408,4898619,451177,23411874,10509481,72541,1.507,4814566,1277972,99.75
11:08:31.847708762,0.25,69377,4778001,7573236,995704,24170175,10757752,77104,1.568,4915963,1303079,99.76
11:08:34.018809870,0.25,70628,4775435,7697797,1052912,22715048,10464004,67127,1.410,4761715,1287848,99.78
11:08:36.134842261,0.25,77834,5009498,6141199,729783,24871492,11761811,78820,1.488,5296003,1450897,99.72
11:08:38.222897381,0.25,124850,5677695,7687160,951581,42376996,16060734,189423,2.622,7223185,1943584,99.70
11:08:40.287661417,0.25,227207,7137188,4773583,429497,23850037,10601251,73952,1.517,4874260,1290967,99.79
11:08:42.400533684,0.25,231489,7086325,82870241,16091306,370620742,94694943,1687252,3.680,45853682,10508715,99.72
11:08:44.689266701,0.25,145419,6711313,6821263,898388,27306561,11641178,91220,1.731,5271246,1416222,99.77
11:08:46.859641301,0.25,159595,6968065,7808079,996160,49175002,17959693,193809,2.341,8278118,2199496,99.72
11:08:49.107863545,0.25,128556,6286358,8858101,1085880,51164801,18989209,195430,2.239,8729635,2323788,99.73
11:08:51.170117212,0.25,169511,7322385,6999951,949532,40532828,14212585,153877,2.302,6684183,1725664,99.72
11:08:53.262647381,0.25,112384,5841056,4755422,444145,23597655,10630488,72402,1.494,4847537,1301663,99.72
11:08:55.413436748,0.25,83830,5062302,5050195,442663,23585040,10744109,74490,1.534,4854722,1318999,99.73
11:08:57.577831718,0.25,99706,5693847,4971340,460794,22455459,10726629,71798,1.486,4830889,1310617,99.72
11:08:59.781675409,0.25,64311,4702719,4878339,452685,40811054,14926207,228592,3.263,7004540,1789653,99.85
11:09:01.969741384,0.25,71092,4823121,4840306,438326,113564509,41655359,753584,3.673,20516839,4274422,99.86
11:09:04.214020886,0.25,80340,5041371,8566729,1173761,23492407,10663015,67562,1.397,4837286,1307054,99.77
11:09:06.355390318,0.25,76339,4986159,7429038,970799,22793126,10650439,77073,1.580,4877145,1296966,99.72
11:09:08.454047614,0.25,195481,7560538,6698938,801945,23911405,11266106,82501,1.643,5022548,1372120,99.72
11:09:10.645640126,0.25,247599,8111580,4819003,440743,23327344,10721199,68250,1.413,4828896,1313280,99.73
11:09:12.733599025,0.25,217234,6971241,4845994,440040,23802177,11023348,81353,1.618,5027993,1341213,99.72
11:09:14.918267194,0.25,70897,5017318,4982112,434504,23690625,11120050,80277,1.598,5023405,1360967,99.73
11:09:17.057158390,0.25,78778,4980589,4881876,426006,21909049,10333221,69274,1.462,4738963,1265280,99.72
11:09:19.299814676,0.25,72197,4977495,5099802,489420,25052248,11346906,73125,1.428,5120118,1390210,99.72
11:09:21.400503422,0.25,84889,5285584,4878366,445894,24275516,10818253,79826,1.616,4940413,1312148,99.74
11:09:23.675165278,0.25,1896424,49083733,13582834,1782521,35360593,15080317,140408,2.002,7014403,1784207,99.72
11:09:25.850125021,0.25,85090,5641877,4948592,459845,23134316,10827001,76042,1.548,4911109,1320212,99.72
11:09:28.042520984,0.25,72858,4879755,4840066,446499,56510809,20657039,343880,3.626,9482437,2493656,99.73
11:09:30.252279989,0.25,76330,4877929,5018145,489166,23939268,10903664,71518,1.459,4901479,1341781,99.72
11:09:32.312370115,0.25,69166,4872097,4957923,455283,23254214,10649224,67093,1.387,4839003,1308111,99.72
11:09:34.410354800,0.25,73815,4894724,6979094,948383,22921272,10955006,74306,1.517,4898590,1344845,99.75
11:09:36.535015580,0.25,74617,4816164,6953753,903569,24214490,11342189,81013,1.591,5091085,1375699,99.73
11:09:38.698227584,0.25,159167,6473570,5089808,483078,23919170,10986692,72191,1.466,4925401,1342790,99.72
11:09:40.819904115,0.25,229767,7450811,5128266,470022,22807208,10741870,75960,1.559,4871784,1306605,99.72
11:09:43.048128075,0.25,309626,10240189,77957771,14819498,473768966,120330056,2224558,3.803,58493508,13086381,99.75
11:09:45.327071986,0.25,166767,7004168,6872287,898472,43942577,14875456,168112,2.409,6978417,1793214,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.71
11:09:47.548255770,0.25,190415,7600777,7421511,940081,54364007,18828349,200505,2.317,8653062,2303521,99.81
11:09:49.876203028,0.25,167904,7216618,7048199,943015,35992216,14163162,145263,2.228,6518922,1717963,99.72
11:09:52.023552928,0.25,98044,5443446,4965511,468020,42100543,14149988,157999,2.371,6663803,1711380,99.72
11:09:54.133745676,0.25,75938,4942102,4847925,429922,22642816,10569160,63435,1.333,4757046,1301473,99.73
11:09:56.224509724,0.25,78476,5067084,4950751,444286,41221857,15202128,223395,3.159,7071145,1841136,99.72
11:09:58.356928377,0.25,65341,4863500,4931849,443690,41266356,15014377,228852,3.248,7046809,1799165,99.73
11:10:00.567012494,0.25,73244,4946363,4784823,415427,23148334,11078948,72563,1.477,4911974,1357046,99.95
11:10:02.777952814,0.25,68629,4816045,7182782,974876,674754390,174371325,3406998,3.964,85949720,17604206,99.57
11:10:05.060691581,0.25,270305,8895090,4887789,430724,23060846,10729163,67335,1.393,4835181,1322876,99.72
11:10:07.145648231,0.25,259288,8297773,4817717,445576,22631330,10889214,67456,1.384,4874334,1346825,99.70
11:10:09.360675806,0.25,73516,4985741,4854793,443027,24728364,11215527,88057,1.723,5110688,1370473,99.72
11:10:11.528115731,0.25,73555,4930843,4719641,403795,25253657,11177577,82133,1.638,5013298,1364559,99.72
11:10:13.588835944,0.25,78870,4949385,4709827,423659,26781574,11246683,91804,1.784,5144665,1370409,99.76
11:10:15.702279436,0.25,74875,4817471,5018757,486620,24017894,10806763,73338,1.498,4897117,1315552,99.71
11:10:17.808266128,0.25,69535,4697847,4864978,468216,46974480,18388618,213815,2.584,8275959,2252711,99.70
11:10:19.848651821,0.25,63928,4766386,5527886,576069,24705467,11034521,76451,1.534,4984489,1348997,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.73
11:10:21.967246521,0.25,64689,4784528,4962379,433396,24202686,10832516,72745,1.476,4927625,1325878,99.75
11:10:24.224083016,0.25,2259957,58208566,5959049,631778,22358002,10531911,68026,1.419,4793338,1294018,99.71
11:10:26.409133892,0.25,74744,4990863,4871210,460146,22921811,10826531,78707,1.613,4880771,1327725,99.73
11:10:28.478910070,0.25,185222,7366511,7006097,853071,40275223,14272576,182933,2.803,6526026,1728328,99.72
11:10:30.570845949,0.25,70075,4876936,4734910,414342,45399425,14858993,218301,3.155,6918702,1786485,99.72
