horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
11:17:20.975770065,0.25,1951679,76757192,12054679,1469500,29043551,11880541,118429,2.166,5466665,1435146,99.72
11:17:23.076573502,0.25,368988,11413477,5073749,504123,27431905,11731208,113025,2.095,5395776,1418185,99.71
11:17:25.207048663,0.25,365071,10894165,4977957,497057,25328264,11158269,95296,1.863,5116391,1362527,99.85
11:17:27.717944437,0.25,111728,5300907,5394753,586324,26205501,11120146,93495,1.827,5116864,1357489,99.72
11:17:29.845334610,0.25,109701,5347375,8786453,1190549,24664855,11263711,102519,1.993,5143133,1370921,99.70
11:17:32.029692867,0.25,137485,6434366,5031961,532469,26129639,11474105,114011,2.157,5285270,1385807,99.73
11:17:34.246990812,0.25,126701,5684094,5732949,632055,27339023,11432272,108175,2.049,5280631,1382639,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.86
11:17:36.374057141,0.25,114845,5546079,5757468,629958,29102773,11582714,110714,2.066,5359489,1400517,99.71
11:17:38.481551474,0.25,96948,5075563,5249431,562763,28249218,11761436,131807,2.406,5478187,1430502,99.72
11:17:40.652655652,0.25,113702,5343836,6625040,757575,65980236,22022036,349294,3.376,10346787,2710859,99.72
11:17:42.763333162,0.25,138169,6564928,5144991,558850,25601211,11172818,88313,1.727,5113554,1361627,99.72
11:17:44.898600791,0.25,117136,5602442,9385938,1250021,27926053,11777123,98683,1.831,5389664,1437299,99.72
11:17:47.269817613,0.25,3402415,80958600,5655961,591117,26657806,11293974,99408,1.926,5161445,1380155,99.82
11:17:49.452389231,0.25,647257,20022085,5239372,559612,26816174,11251988,98340,1.899,5178215,1363311,99.72
11:17:51.536207424,0.25,300682,9322165,5224774,538566,25873159,11388123,93711,1.810,5176541,1397084,99.71
11:17:53.710038595,0.25,103330,5327201,5179761,522392,29381876,12414896,115104,2.025,5683493,1518154,99.32
11:17:55.813606656,0.25,106373,5254990,5171203,538234,31725700,12803671,116880,1.986,5885338,1578886,99.72
11:17:57.894178196,0.25,115278,5729875,5026455,521989,29222468,12049580,105274,1.906,5524409,1474414,99.72
11:18:00.045355090,0.25,92935,5049833,8822730,1141231,26875802,11272653,103882,2.000,5193519,1359206,99.72
11:18:02.113901552,0.25,90305,4993971,5145535,520581,26404339,11170907,95438,1.861,5127171,1353028,99.72
11:18:04.209685262,0.25,86168,5000003,5004311,496162,24734162,11382996,90463,1.762,5133881,1389360,99.73
11:18:06.350986973,0.25,86732,5126928,76695457,14674519,706402928,185240567,3434555,3.763,91268393,19779402,99.71
11:18:08.646391452,0.25,243789,9026379,7582704,916058,64955735,25862583,355384,2.971,11960448,3184101,99.72
11:18:10.868597306,0.25,230228,7817521,7592672,1065886,79099388,23106604,388110,3.543,10954231,2774724,99.72
11:18:13.000093052,0.25,126815,5791643,8564687,1135715,79012788,23010201,393884,3.615,10897324,2751176,99.83
11:18:15.174279721,0.25,150518,6452664,7261831,981233,48942961,15714457,205332,2.761,7436753,1898876,99.73
11:18:17.333154282,0.25,484071,14380329,10945735,1591790,26114722,11251910,87050,1.708,5096889,1373857,99.73
11:18:19.414795275,0.25,292185,10826814,8146290,1111669,23350875,10751479,83634,1.713,4882244,1312184,99.72
11:18:21.585116750,0.25,140726,5912133,5011985,508650,23929120,10531300,78743,1.639,4804694,1291418,99.72
11:18:23.700841755,0.25,255747,7465337,5040691,473759,25732701,11360517,85518,1.641,5211044,1406061,99.72
11:18:25.844491039,0.25,254990,7360772,5015545,486848,27142075,11792103,94997,1.775,5352510,1451459,99.72
11:18:28.356914981,0.25,90097,5308099,6592497,796717,26532297,11141983,91028,1.791,5082247,1357250,99.73
11:18:30.473272286,0.25,89739,5337658,5318799,548035,26127175,11317409,93604,1.814,5159956,1374485,99.71
11:18:32.559906777,0.25,84666,4958812,7422870,810443,25279683,10917568,80982,1.618,5006337,1335678,99.68
11:18:34.675136380,0.25,90790,5106090,5148458,512499,23680329,10985129,79488,1.599,4972491,1341218,99.73
11:18:36.900919450,0.25,96814,5174688,4920568,461789,23342512,11061632,77383,1.560,4960076,1349999,99.73
11:18:39.047255154,0.25,97063,5470701,9204049,1140707,54708713,17100651,264940,3.319,7982312,2064197,99.72
11:18:41.146695833,0.25,93475,5304216,4949148,465157,45029690,15878973,253252,3.406,7434663,1900631,99.72
11:18:43.238006996,0.25,90530,5500806,5370845,502076,50733595,16420273,256748,3.312,7751716,1968668,99.72
11:18:45.331140763,0.25,86359,5205894,5032288,486890,47878497,15951066,208774,2.843,7342333,1930036,99.69
11:18:47.458785154,0.25,1522551,38321255,92736328,17245076,665933119,158264713,3214502,4.199,76553636,16587000,99.84
11:18:49.706992944,0.25,94620,5191568,8025692,1049266,41665122,17244926,211082,2.739,7705832,2091057,99.73
11:18:51.896745936,0.25,249484,7430652,4872561,464918,25538727,11109714,81730,1.632,5007886,1355905,99.70
11:18:53.965389858,0.25,252999,7812525,5031204,472278,26334325,11885067,80796,1.509,5353162,1471053,99.72
11:18:56.053511823,0.25,245083,7510913,4920659,463405,25228338,11258144,88870,1.736,5118298,1368496,99.73
