horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
10:53:01.212585440,0.25,4612439,147101574,104606320,11053730,574979315,223653457,2763915,3.045,90774648,29030358,99.88
10:53:03.414653193,0.25,103963,5428368,5635148,616131,30350494,12399207,118964,2.122,5606453,1509526,99.72
10:53:05.541651068,0.25,102197,5240567,5024305,491425,55958322,18745312,305089,3.406,8957819,2253765,99.91
10:53:07.718936244,0.25,102312,5234171,5522820,613541,26096891,11167401,96206,1.885,5104483,1359964,99.73
10:53:09.885574818,0.25,96432,5119877,11290906,1592335,87242651,29944632,465287,3.342,13922387,3655884,99.72
10:53:12.031655339,0.25,102301,5402652,11546495,1518067,26441172,11070752,101721,1.977,5145661,1343079,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.78
10:53:14.107292124,0.25,122707,5449625,10690652,1446629,24833043,11072669,100650,1.982,5079151,1348266,99.72
10:53:16.260308894,0.25,210969,7135135,5192002,544473,28645737,12100289,104772,1.900,5513290,1475967,99.74
10:53:18.364677168,0.25,356844,10860282,5647296,605808,28882994,11931775,111338,2.035,5470267,1449781,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.79
10:53:20.514667955,0.25,642327,18357655,5271832,533853,31284516,12516328,124572,2.187,5696464,1516437,99.72
10:53:22.594386776,0.25,291845,10553012,5140000,512413,30084295,12200984,126063,2.253,5596032,1476358,99.77
10:53:24.760001824,0.25,96371,5161068,6158782,702599,29705022,12257439,116878,2.109,5542120,1502920,99.73
10:53:26.864647606,0.25,3424321,86477827,7760335,911372,27686177,11541003,111743,2.100,5321495,1412008,99.72
10:53:29.064851431,0.25,111819,5583329,6421122,700096,25745774,11266412,94405,1.837,5138545,1381932,99.75
10:53:31.195992922,0.25,209488,8524517,5348129,561273,27775659,11720444,99481,1.866,5331537,1432848,99.72
10:53:33.297080433,0.25,116557,5657509,5316554,560355,32763917,15800322,107724,1.529,7043253,1869128,99.74
10:53:35.911690407,0.25,96473,5314389,5335445,598627,60331841,18750339,309540,3.453,8963699,2269463,99.80
10:53:38.027538169,0.25,105155,5332475,5440305,570218,50475490,18193324,281402,3.298,8531583,2206990,99.72
10:53:40.157041181,0.25,118238,5652218,13060604,1663807,25215487,11036201,88877,1.773,5012347,1350710,99.72
10:53:42.260609375,0.25,117719,5363587,8669344,1221613,25149336,10850117,87345,1.747,5000622,1317524,99.73
10:53:44.401786391,0.25,89858,5072824,7867237,1093374,34974013,13997755,132391,2.084,6353718,1711094,99.72
10:53:46.560015009,0.25,880323,23456024,67259815,12914174,79442501,26640823,421156,3.386,12438650,3388849,99.71
10:53:48.733556428,0.25,451201,12587171,6798670,866296,34396329,13111820,134183,2.219,6046360,1589555,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.76
