horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
10:41:44.826538411,0.25,194603,6745972,4828215,459528,26505331,11393484,103326,1.993,5183800,1378897,99.72
10:41:46.951977675,0.25,1425340,40417854,5050246,491183,26323782,11288937,97177,1.894,5130171,1369618,99.72
10:41:49.118867593,0.25,92274,4982807,4987811,502343,27633437,11507838,94352,1.802,5237066,1407457,99.72
10:41:51.175897101,0.25,98155,5470948,5152610,517779,30598612,12582300,104368,1.819,5737608,1549513,99.73
10:41:53.292392162,0.25,84881,4974877,5155151,529729,23427014,10837563,81511,1.654,4927676,1328522,99.73
10:41:55.482200870,0.25,130681,6653877,4965310,472550,52673250,19982037,255176,2.783,9168006,2430762,99.72
10:41:57.553065538,0.25,103767,5292663,4817737,462907,24161034,10922990,84923,1.712,4960790,1331012,99.72
10:41:59.794716888,0.25,83116,4967008,4881053,461766,25710811,11235527,91417,1.793,5099037,1364772,99.73
10:42:01.979674299,0.25,84227,4932488,4863553,447641,26921163,11178769,92604,1.799,5148835,1361696,99.72
10:42:04.121924403,0.25,87661,5020663,5040737,496669,46982897,15062537,234559,3.290,7128548,1808285,99.78
10:42:06.252292848,0.25,236978,8766672,5340213,515704,456385587,111382781,2179316,4.021,54204518,11977558,99.72
10:42:08.420351283,0.25,261726,9116912,7611130,1013585,61415119,21591188,259547,2.589,10024867,2655325,99.78
10:42:10.578314409,0.25,263548,9401324,8902544,1342355,26819598,11778386,93138,1.749,5326036,1435265,99.72
10:42:12.674419227,0.25,91112,5155867,8066241,1077326,24925892,11041861,82991,1.656,5010735,1339506,99.73
10:42:14.786098515,0.25,80271,4860612,5603563,601794,34577034,14085277,134241,2.092,6417007,1728374,99.72
10:42:16.919399707,0.25,370664,10336489,4978377,481275,25168893,10855333,88981,1.789,4974673,1316050,99.72
10:42:18.997033770,0.25,256072,7602741,5716632,534811,24144143,10664627,77556,1.608,4823789,1301124,99.72
10:42:21.072380939,0.25,264749,8162814,5014963,488139,22805944,10294423,71219,1.512,4710657,1264188,99.73
10:42:23.202734047,0.25,81442,4918634,4959766,483165,23796615,10992900,83955,1.676,5009870,1350027,99.72
10:42:25.417403598,0.25,91790,5407684,5196106,474957,55948597,24962019,310142,2.742,11310328,3106654,99.72
10:42:27.742315318,0.25,92568,5640886,5063607,504724,23109580,10696210,82942,1.703,4871514,1297900,99.72
10:42:29.872739919,0.25,76141,4737769,5059092,505496,24995714,10945024,91852,1.848,4970437,1329619,99.72
10:42:31.972821598,0.25,94285,5343444,4859388,448818,24922926,10981655,80821,1.618,4995756,1335959,99.73
10:42:34.076081994,0.25,86020,5065674,4935229,446468,22734900,10780744,70954,1.456,4871593,1324717,99.71
10:42:36.208617507,0.25,287478,10293858,5038267,473631,33914468,14553071,154689,2.379,6502418,1771075,99.72
10:42:38.351921407,0.25,76509,4876578,4999328,481314,54084986,20590612,285229,3.035,9399309,2524847,99.72
10:42:40.415229266,0.25,77570,4901163,4931163,457131,57223440,18318479,274507,3.208,8558055,2218879,99.71
10:42:42.513645820,0.25,83641,4964124,4772494,427356,61969075,20331575,291781,3.140,9291560,2498479,99.72
10:42:44.694916849,0.25,80925,4941630,5847082,622083,29910571,13192398,105902,1.788,5923845,1628931,99.72
10:42:46.829535250,0.25,1592813,39413402,14399471,2104703,25962710,11434300,88880,1.697,5237152,1395836,99.71
10:42:48.936504936,0.25,73098,4823590,7714600,1012805,23478519,10928184,83031,1.691,4909004,1330783,99.72
10:42:51.179158566,0.25,242995,7510899,4988084,476959,21809148,10485379,67794,1.432,4735175,1295310,99.75
10:42:53.413420993,0.25,207174,6971687,4902165,445517,22948436,10792475,78516,1.609,4880575,1321366,99.72
10:42:55.537490616,0.25,80350,5007209,4736092,416619,57942906,21877861,269820,2.730,9882119,2661088,99.72
10:42:57.651614399,0.25,86250,5032186,4843461,466669,28883815,12247463,91278,1.671,5463802,1506917,99.73
10:42:59.793692366,0.25,72760,4832899,4806936,465961,24803710,10934348,81084,1.635,4959847,1328799,99.73
10:43:01.971639290,0.25,72389,4854914,4805476,471664,23867612,10376409,80219,1.662,4827867,1257915,99.77
10:43:04.051057232,0.25,75935,4796426,4920898,459573,23407515,10479988,71041,1.488,4775086,1279843,99.72
10:43:06.132473631,0.25,212758,7731977,4968459,477473,373621875,99031710,1913828,3.971,48200982,10189657,99.72
10:43:08.332449906,0.25,90721,5063793,6651607,905059,49030160,16602347,203294,2.618,7766118,2004204,99.68
10:43:10.470946075,0.25,196213,7494616,5693051,631400,24822163,11022140,81168,1.628,4984637,1351018,99.72
10:43:12.613021531,0.25,80285,4972352,4720718,412874,51704761,16633944,247761,3.169,7819234,1993320,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.83
10:43:14.717584693,0.25,80051,4942153,4746826,442452,47764978,15755221,235245,3.218,7310283,1890825,99.73
10:43:16.854350416,0.25,67294,4696659,4860686,443174,47483671,15480776,231117,3.187,7251065,1855133,99.74
10:43:18.910389192,0.25,64337,4805086,4948645,457555,26337575,11305285,85596,1.669,5127446,1375141,99.72
10:43:21.017274656,0.25,97400,5880290,5149001,481103,24450635,10789861,81452,1.647,4946367,1305960,99.72
10:43:23.112115741,0.25,74602,4844153,10021745,1545492,21445669,10199517,67728,1.453,4660225,1250009,99.72
10:43:25.242548962,0.25,79411,4946383,7193969,1004268,22314832,10418620,67263,1.425,4720296,1284176,99.72
10:43:27.424341685,0.25,79588,5181928,4825631,437733,23136609,10698890,74589,1.542,4836566,1315126,99.72
10:43:29.493942261,0.25,249100,7922785,4716004,414208,23463630,10764833,74292,1.519,4890217,1317879,99.73
10:43:31.773551240,0.25,67734,4794295,4876085,459848,25360152,11212862,82570,1.630,5065473,1368923,99.72
10:43:33.932017256,0.25,66133,4707618,4736556,417453,24111977,11339394,79747,1.576,5060706,1388756,99.72
10:43:36.139741686,0.25,217992,8369907,4904543,440293,21905843,10398876,65261,1.371,4758436,1274066,99.73
10:43:38.318664581,0.25,75725,4916358,5186613,527742,23398984,10476740,70654,1.477,4783264,1288331,99.73
10:43:40.400983885,0.25,73613,4799339,5712229,563418,22997952,10493088,71369,1.495,4773180,1286988,99.72
10:43:42.487074452,0.25,74503,4965211,5604849,529023,24182018,10884945,77317,1.568,4929385,1327486,99.72
10:43:44.585345484,0.25,84404,4987183,4692067,404899,24070420,10847761,73920,1.504,4914074,1325142,99.77
10:43:46.724776092,0.25,116994,6240161,51624513,9274583,25412133,11400037,77495,1.493,5191500,1398693,99.77
10:43:48.974672342,0.25,71417,4813408,5401489,492556,32001947,13249131,143841,2.372,6064819,1620412,99.72
10:43:51.105491134,0.25,74420,5032667,4863557,435135,55154850,18646818,265495,3.056,8686607,2278933,99.72
10:43:53.189084359,0.25,75560,4937958,5010305,470298,21168621,10010047,68178,1.482,4600731,1226368,99.72
10:43:55.394054874,0.25,67366,4895462,6278804,759648,35728758,13899408,154634,2.411,6414232,1665701,99.72
10:43:57.460923637,0.25,77711,4939154,6935101,936720,22962732,10976933,73279,1.487,4929359,1345420,99.72
10:43:59.693708672,0.25,78796,5085681,4687459,403984,22695058,10522271,68675,1.449,4737870,1285195,99.72
10:44:01.801785367,0.25,225078,7046834,4963082,455480,23530977,10830204,75417,1.531,4925649,1313780,99.72
10:44:03.985477513,0.25,221066,7045756,4919860,428802,23598594,10695017,71835,1.480,4853366,1306480,99.76
10:44:06.120038572,0.25,200157,7646200,4800168,413459,23503631,10509522,77871,1.611,4834137,1281669,99.72
10:44:08.371287353,0.25,195946,7758864,7981240,985762,26597498,11422861,99909,1.874,5330337,1383205,99.73
10:44:10.563501315,0.25,182056,7615830,5028288,494409,24479379,11016396,82664,1.661,4976809,1347785,99.66
10:44:12.681493868,0.25,78718,4885268,5008618,469026,22985860,10319685,74139,1.560,4752745,1246289,99.72
10:44:14.876969790,0.25,74111,4781959,4879657,454511,23744286,10706242,77087,1.579,4882882,1300699,99.76
10:44:17.037675377,0.25,184254,6830052,4874931,446685,23010878,10995803,77393,1.572,4922269,1350238,99.72
10:44:19.216428034,0.25,77747,4928731,5184320,466839,22895115,10426902,68955,1.446,4770032,1281708,99.72
10:44:21.329037078,0.25,73013,4876995,4925105,455598,46249328,15824191,228894,3.092,7402165,1909841,99.72
10:44:23.434882349,0.25,72419,4839812,4904915,457342,46113748,15065071,226414,3.185,7108612,1812103,99.72
10:44:25.494299646,0.25,76024,4902358,4707443,427467,38371072,16272410,198291,2.663,7444919,1966851,99.71
10:44:27.783188224,0.25,74399,4849862,7432471,988139,23392802,10688886,70614,1.462,4828976,1304886,99.84
10:44:29.895017808,0.25,68665,4768088,5434561,584447,23734705,10681100,75105,1.544,4865762,1302002,99.78
10:44:32.052612798,0.25,223484,6981725,4793471,441723,22524329,10497694,77881,1.614,4825338,1275500,99.72
10:44:34.136901683,0.25,259334,8615338,4877465,444379,22640739,10411994,63164,1.330,4747405,1279889,99.74
10:44:36.206949984,0.25,393178,10982036,4899610,441530,37158971,15421109,184050,2.635,6983968,1862357,99.72
10:44:38.434129021,0.25,70266,4782428,4892762,460663,25789418,11100392,83593,1.637,5107654,1350182,99.72
10:44:40.529714238,0.25,70390,4928210,4683004,391008,25413441,10939197,85819,1.704,5037163,1323747,99.73
10:44:42.717286190,0.25,78655,4906950,4824681,464189,23854394,10866773,72177,1.469,4913349,1321938,99.72
10:44:44.877102685,0.25,68446,4732332,4984744,468017,30592028,13675633,111727,1.776,6290692,1687484,99.72
10:44:46.981255750,0.25,1209845,30831188,18318190,2688934,25401804,11343164,82755,1.583,5226519,1385673,99.74
10:44:49.125667408,0.25,76803,4958659,4825690,428248,22482127,10326567,66127,1.406,4703650,1269604,99.84
10:44:51.207307053,0.25,82895,4998521,4862567,442104,22908913,10455802,65903,1.381,4772344,1278099,99.72
10:44:53.313014849,0.25,85561,5047748,5000324,459337,21005490,10138833,62578,1.354,4620368,1246599,99.69
10:44:55.475262672,0.25,73220,4901901,4910234,450712,46941077,18332534,215311,2.599,8285263,2230072,99.73
10:44:57.616219296,0.25,73947,4852053,4748110,398225,47839772,17312551,249527,3.106,8034661,2092753,99.72
10:44:59.696846815,0.25,76153,4944583,4718051,406979,45971964,15186313,224900,3.175,7082491,1817987,99.74
10:45:01.825189272,0.25,71604,4861747,4967104,469692,22159811,10533950,70228,1.461,4806002,1282869,99.74
10:45:04.027756310,0.25,66585,4786578,7269097,980019,22527692,10631202,73697,1.519,4853096,1294581,99.72
10:45:06.214346828,0.25,212241,8200130,7468931,953487,47659196,18816788,270918,3.115,8698350,2164892,99.89
10:45:08.481286608,0.25,335688,9663833,7097141,984656,51631954,16911153,209850,2.627,7988218,2032890,99.72
10:45:10.612154123,0.25,74202,4890305,4606360,399778,22790048,10604551,78128,1.616,4834334,1287807,99.72
10:45:12.874100037,0.25,64088,4769033,4925889,446325,24449008,11027204,75365,1.513,4980213,1341383,99.73
10:45:14.914387205,0.25,63659,4791516,4882113,442924,24372800,10747163,75789,1.541,4918494,1305392,99.72
10:45:16.960978439,0.25,173984,6772264,4971933,462698,22526509,10692242,71569,1.476,4850035,1302519,99.70
10:45:19.127191425,0.25,73556,4906858,5003114,474122,22204115,10103865,64812,1.387,4673194,1234860,99.72
10:45:21.215704860,0.25,73915,4916661,4945618,469891,22343565,10449226,63786,1.338,4768809,1280819,99.74
10:45:23.375355906,0.25,75307,4840022,4785458,434183,23059853,10672375,67420,1.396,4830212,1308391,99.77
10:45:25.515316267,0.25,81487,5180493,4678821,398691,41411340,16308532,196456,2.640,7440163,1968082,99.77
10:45:27.677109005,0.25,81520,5066364,4761599,422173,23237835,10581169,69887,1.462,4781838,1292248,99.72
10:45:29.762923489,0.25,75522,4786024,4840124,425166,23982339,10773439,77851,1.586,4909636,1303934,99.86
10:45:31.914096479,0.25,66295,4691066,4914166,453499,45405248,17083486,239415,3.054,7838188,2068131,99.73
10:45:34.011099358,0.25,64569,4689753,4910772,448458,43835318,16340157,236176,3.113,7586691,1969169,99.72
10:45:36.217852395,0.25,192865,7603242,4937220,441491,34998144,14712542,172711,2.613,6609829,1781809,99.72
10:45:38.373789118,0.25,80121,4895620,7009193,975313,22017958,10557045,70369,1.481,4751107,1296536,99.72
10:45:40.536353448,0.25,70356,4823521,6982485,919639,23222145,10559670,69508,1.451,4790076,1289306,99.73
10:45:42.609886988,0.25,73669,4802972,4695498,392902,24376790,11084793,76133,1.527,4986350,1349462,99.72
10:45:44.717697989,0.25,257014,8125470,4670808,406374,22410400,10705295,74334,1.536,4840864,1304917,99.72
10:45:46.885214798,0.25,219501,7127785,55174569,11167848,25499374,11379858,81710,1.583,5163293,1404136,99.73
10:45:49.026544213,0.25,64967,4629435,4837390,435636,23052368,10816214,76317,1.562,4884899,1324509,99.72
10:45:51.261381783,0.25,73187,4956117,4861176,435123,22804609,10957711,69661,1.411,4938528,1349207,99.72
10:45:53.453159951,0.25,72896,4961625,4907003,478738,23130774,10532108,68246,1.417,4816657,1293654,99.73
10:45:55.509163800,0.25,75504,4940365,4852049,454941,47149300,18567694,208721,2.501,8347065,2260734,99.72
10:45:57.680609003,0.25,72929,5008982,4654872,381710,24333848,10896437,75723,1.530,4949602,1326127,99.79
10:45:59.837579239,0.25,75743,4822688,4772208,440345,21773634,10449023,67949,1.432,4744289,1278168,99.73
10:46:02.054830130,0.25,66829,4690005,4957622,452449,22592344,10653930,77048,1.587,4853848,1296360,99.72
10:46:04.185563034,0.25,72687,4727075,4972790,446983,41916482,15356336,230187,3.161,7282860,1846872,99.73
10:46:06.313461631,0.25,196896,7581508,4935730,446583,69809494,24906684,466993,3.944,11840771,2820669,99.72
10:46:08.748933652,0.25,174155,7199485,8345902,1207233,50974257,16958791,199003,2.529,7869606,2056242,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.79
10:46:10.878308470,0.25,199949,7633809,5092002,507806,22820211,10698819,70897,1.474,4810649,1311681,99.72
10:46:12.961855448,0.25,235738,7435904,4891206,461456,22277288,10612600,76018,1.583,4800903,1300023,99.72
10:46:15.179766258,0.25,247175,8203982,4865901,444778,21841294,10380725,68425,1.439,4754077,1276668,99.72
10:46:17.345121477,0.25,77600,5094286,4793924,414543,24507644,10726361,79330,1.628,4873672,1321184,99.72
10:46:19.433940878,0.25,81921,4910312,4699945,442928,23754494,10638157,79120,1.636,4835814,1299009,99.72
10:46:21.577246359,0.25,73637,4901626,4834818,454710,23978446,10838329,75997,1.550,4902028,1327425,99.72
10:46:23.769592303,0.25,75188,4858645,4834879,428083,24575830,11026794,75045,1.499,5006849,1337652,99.82
10:46:25.942421204,0.25,66739,4788221,10623286,1250966,23304662,10675740,68923,1.439,4790298,1310528,99.73
10:46:28.072214654,0.25,80497,4993737,4914885,452055,23561302,10772910,74429,1.519,4900106,1310924,99.73
10:46:30.144592726,0.25,78578,5018744,5377202,533823,22207285,10620095,69137,1.436,4814120,1309261,99.72
10:46:32.317369420,0.25,79912,4936092,4771566,416901,21302841,10206321,66735,1.427,4675594,1255613,99.72
10:46:34.467459907,0.25,75381,4884012,4831051,425473,46039466,17026001,251170,3.179,7901987,2066191,99.73
10:46:36.581511287,0.25,66401,4852566,5128216,508504,45462952,16230891,255639,3.344,7643613,1940274,99.72
10:46:38.756484052,0.25,69783,4825531,4846538,428419,23949332,10888631,74444,1.526,4876920,1332051,99.72
10:46:40.846050955,0.25,70006,4833678,7087444,959541,21825784,10520029,67102,1.411,4754216,1283679,99.72
10:46:43.055259320,0.25,67165,4759377,7142019,971680,21914975,10473935,67637,1.423,4753667,1279784,99.72
10:46:45.228839360,0.25,76310,4965746,4875258,441567,22422746,10160373,66638,1.420,4693955,1242001,99.72
10:46:47.310890210,0.25,2381655,55927558,7375271,716737,22826984,10379365,70145,1.481,4736419,1273873,99.72
10:46:49.407733185,0.25,254303,8242885,4863296,426356,21601690,10413598,63616,1.350,4712094,1280382,99.73
10:46:51.586343404,0.25,74293,4872914,4760252,423989,23463284,11010175,79794,1.609,4960503,1343362,99.73
10:46:53.738161795,0.25,70451,4837631,4645754,403834,24047707,11207890,85175,1.678,5075256,1358040,99.73
10:46:55.904177312,0.25,67308,4760030,7892867,1002189,24087679,10835531,72908,1.474,4946393,1312739,99.33
10:46:58.005146154,0.25,70296,4790309,4952094,466114,23465974,10676122,71561,1.481,4831389,1308999,99.72
10:47:00.136101217,0.25,64932,4796990,4979799,472781,24094358,10865581,69097,1.409,4902968,1342936,99.73
10:47:02.268384620,0.25,110121,6488729,4717007,420271,23466224,10544474,70850,1.469,4821842,1293617,99.77
10:47:04.398191058,0.25,81146,4960118,4802075,431197,22057233,10306703,65440,1.396,4688974,1265330,99.72
10:47:06.448602347,0.25,80694,5028420,4799384,421490,142276758,45652954,796818,3.623,21994117,4852153,99.72
10:47:08.690254231,0.25,91490,5226134,7447621,962775,48308910,16363343,188328,2.470,7625856,1979557,99.72
10:47:10.819294864,0.25,190085,7596424,6854884,804112,46572195,15238155,231843,3.234,7169670,1823396,99.77
10:47:12.960910074,0.25,71687,4815140,5392976,476644,55330617,18122439,256619,3.070,8359283,2196548,99.71
10:47:15.036253346,0.25,67350,4773641,4937158,459094,22713295,10340014,67809,1.434,4729670,1261112,99.72
10:47:17.200292972,0.25,77495,5016264,7061319,966211,22813676,10549927,77221,1.605,4810468,1294545,99.72
10:47:19.406976356,0.25,75157,4937565,7324737,955095,22233114,10894298,64830,1.341,4835688,1341805,99.72
10:47:21.479245596,0.25,78060,5093126,7680405,985025,22726167,10390425,65868,1.389,4743130,1271170,99.72
10:47:23.651583364,0.25,225016,7121545,4688701,395794,23355869,10686095,72119,1.482,4867058,1296389,99.72
10:47:25.787066396,0.25,227554,7525252,7903232,985675,22858208,10871408,77852,1.583,4917954,1319703,99.74
10:47:28.008191725,0.25,67691,4807073,4933047,446729,23056237,10906500,77214,1.573,4907903,1335651,99.72
10:47:30.173418540,0.25,70619,4713753,4810742,449956,24857191,10812211,82454,1.660,4968549,1330660,99.71
10:47:32.242788868,0.25,73557,4892068,4870157,433515,22779273,10213950,68964,1.458,4731267,1248695,99.72
10:47:34.433594314,0.25,81717,5056024,4846163,442289,22785285,10542915,68009,1.426,4767833,1294242,99.73
10:47:36.578325659,0.25,74902,4841006,8252358,999634,25482135,11779393,87952,1.680,5234049,1428355,99.72
10:47:38.802324415,0.25,76019,4928833,4713294,420698,23297195,10968716,80846,1.635,4943897,1332198,99.72
10:47:41.009156013,0.25,82482,5205023,4985049,459974,29736651,12427898,126360,2.215,5703544,1518613,99.72
10:47:43.154390405,0.25,69643,4789515,5022490,477606,45406031,14941162,223278,3.177,7027768,1801700,99.72
10:47:45.249525699,0.25,70778,4818043,4720873,418685,45066246,14795627,208329,3.013,6913527,1792011,99.78
10:47:47.388132146,0.25,2274251,56491505,7262492,687843,23838153,10695472,73438,1.490,4929684,1313960,99.72
10:47:49.494052494,0.25,79175,5007619,7479274,1020370,22007189,10566167,68493,1.438,4763523,1294596,99.72
10:47:51.758645679,0.25,70216,4914867,4709542,421124,22526125,10610750,74912,1.550,4832616,1289770,99.72
10:47:53.915513274,0.25,222147,7057182,4812524,403154,22299079,10792722,65571,1.350,4857698,1321590,99.73
10:47:56.052896004,0.25,215439,6866352,4893511,446280,22523820,10703119,67931,1.403,4842980,1305080,99.73
10:47:58.241664462,0.25,68901,4924387,4862034,434725,23357263,11095091,74757,1.495,4999779,1361792,99.72
10:48:00.397542759,0.25,74835,4971781,4747051,403640,23396260,11177685,71239,1.423,5007133,1376237,99.72
10:48:02.595450441,0.25,73061,4898128,4883200,451806,23243331,10543481,69784,1.452,4806294,1287879,99.73
10:48:04.637415972,0.25,71452,4855521,4897791,463535,23897572,10854595,73807,1.496,4933746,1320291,99.78
10:48:06.774978376,0.25,67110,4800788,6660536,831993,306775572,83656262,1432730,3.544,40429579,9192271,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.84
10:48:09.020170192,0.25,177073,7839685,7350525,857206,46216779,15891921,178195,2.410,7392501,1922548,99.72
10:48:11.122549996,0.25,78883,4914304,4925328,475886,21514396,10181288,72137,1.544,4673154,1247131,99.72
10:48:13.363189854,0.25,75143,4991860,4879557,425983,40355118,15034975,222836,3.180,7006714,1811595,99.72
10:48:15.494266358,0.25,81203,5084879,4783123,414099,65784725,21440919,354370,3.558,9961191,2572984,99.72
10:48:17.639649259,0.25,75926,4990805,4901707,459970,23129287,10625303,69898,1.452,4813618,1299383,99.72
10:48:19.694849356,0.25,69078,4894218,4942281,455543,24165827,11142076,75393,1.503,5016603,1364953,99.72
10:48:21.823956196,0.25,68488,4905721,7776806,1025618,24534537,11108202,77752,1.556,4997040,1356212,99.72
10:48:23.914027984,0.25,68432,4883294,7112378,946328,22207608,10690079,70680,1.468,4813158,1310453,99.72
10:48:26.037490783,0.25,77052,5067706,4864297,452975,23312188,11017212,74648,1.490,5011601,1351798,99.72
10:48:28.259239620,0.25,230666,7148980,4964007,461635,22300746,10344547,68885,1.454,4736986,1271851,99.73
10:48:30.372162079,0.25,223847,7096326,4772239,418461,24148675,10852199,75467,1.540,4900499,1327215,99.72
10:48:32.534414906,0.25,80265,4941354,4723244,432511,22365253,10504075,77776,1.633,4762010,1281061,99.72
10:48:34.735442330,0.25,69777,4710569,4721278,431656,22870829,10705652,79372,1.641,4837526,1305754,99.73
10:48:36.915605097,0.25,152108,6201319,5174273,519074,22747885,10935716,73215,1.493,4905477,1339866,99.72
10:48:39.076859039,0.25,70904,4876007,4981064,459386,21591677,10422877,61450,1.304,4712534,1281310,99.75
10:48:41.234249919,0.25,77844,5006488,5030720,479506,23041800,10559347,69546,1.456,4775989,1302471,99.72
10:48:43.312648656,0.25,82777,4995001,4794405,431119,23253074,10397841,74591,1.552,4805814,1273222,99.75
10:48:45.433944902,0.25,86697,5109759,4650092,399933,41267135,16403009,190997,2.571,7427659,1997519,99.73
10:48:47.609366250,0.25,901446,28402594,4823190,442754,40817969,14871935,222014,3.202,6934278,1781103,99.72
10:48:49.776995322,0.25,64296,4730838,4805598,429696,41017909,15272842,228294,3.231,7065595,1834919,99.73
10:48:51.998052621,0.25,74159,4859820,6066693,742524,21733888,10627163,66791,1.401,4767775,1307980,99.72
10:48:54.167767693,0.25,73127,4898675,7678899,1043992,21806140,10045746,66832,1.443,4632610,1231623,99.72
10:48:56.217731290,0.25,194474,7456506,6617173,879815,45144823,17167428,204362,2.615,7815971,2085033,99.76
10:48:58.391534391,0.25,210528,7146605,4765311,409586,23780450,10990402,70027,1.410,4967570,1348122,99.72
10:49:00.459865948,0.25,228745,7278702,4754856,395598,23597263,10713640,72905,1.489,4895529,1312787,99.72
10:49:02.567784499,0.25,244562,7628710,4801911,411502,22826407,10600694,64376,1.341,4801327,1299365,99.72
10:49:04.626236443,0.25,231427,7095493,4755311,426619,23596027,10788573,73094,1.495,4887735,1309369,99.75
10:49:06.782704326,0.25,72481,4816527,8788898,1094274,451584299,123504224,2241240,3.772,59419680,13165855,99.78
10:49:08.884844931,0.25,300037,12351718,6781649,820079,45022466,16055121,185231,2.504,7396899,1926955,99.72
10:49:10.972117121,0.25,161296,6955969,6149103,730392,24815498,11312847,76087,1.491,5104203,1389838,99.72
10:49:13.064704935,0.25,71046,4845818,4880037,435008,23153618,10577300,64372,1.333,4827425,1289991,99.57
