horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
23:57:31.164470118,0.25,1366296,54625352,31998823,3802962,27763376,11832404,93655,1.752,5345897,1452447,99.80
23:57:34.074338128,0.25,272474,8639628,4999781,501904,25213220,11126841,87981,1.751,5024404,1361855,99.72
23:57:36.211370942,0.25,101013,5223992,5663068,550778,44648193,18416065,257747,2.988,8625089,2052595,99.91
23:57:38.525988479,0.25,76320,4807347,4945260,470519,52681449,19294567,277359,3.153,8797222,2343480,99.72
23:57:40.721248280,0.25,86433,5089760,6065738,637269,28881554,12462177,94429,1.683,5612219,1528484,99.72
23:57:42.836378429,0.25,254324,9106207,7853595,1089495,22537424,10497165,75936,1.571,4834072,1282803,99.72
23:57:44.962888041,0.25,93460,5097664,8222049,1100115,26661060,11819856,98575,1.814,5434174,1442114,99.73
23:57:47.132267866,0.25,105997,5221582,4807717,454527,26970260,11519544,90723,1.743,5204736,1407760,99.73
23:57:49.202904851,0.25,275684,7931339,4918444,461166,25220449,11089825,86324,1.714,5036350,1356451,99.73
23:57:51.334912505,0.25,268769,8238868,4933743,465245,28059777,12307698,118283,2.119,5581846,1489647,99.73
23:57:53.573777550,0.25,84020,5025715,5109918,501446,60934138,22986866,294184,2.821,10427190,2824254,99.72
23:57:55.684661133,0.25,81011,4910979,5172614,516110,26155079,11005814,88788,1.764,5032748,1349642,99.77
23:57:58.033013696,0.25,1315389,40335609,5114653,482967,26162482,11107150,89934,1.772,5076203,1365353,99.74
23:58:00.195093288,0.25,95488,5272338,4745325,444676,28405815,13039592,108265,1.879,5762107,1598090,99.72
23:58:02.408696470,0.25,87267,5005998,4879885,470736,26820003,11414481,100898,1.943,5193781,1383467,99.72
23:58:04.472066193,0.25,85232,5007992,5075393,484390,27278603,11622803,109186,2.053,5318315,1397463,99.69
23:58:06.584867724,0.25,83569,5044966,5019645,487852,25883723,11227882,93669,1.847,5071935,1369340,99.72
23:58:08.786583748,0.25,87403,4978448,5154482,524031,50435221,16337175,247858,3.222,7693653,1980681,99.72
23:58:10.986191835,0.25,86870,5099862,7255023,1001083,26821013,11513098,92619,1.779,5205749,1415610,99.74
23:58:13.147937671,0.25,103387,5210238,7997223,1074094,24981637,11589227,89682,1.749,5128524,1420323,99.72
23:58:15.373072159,0.25,82589,4968714,5006326,472953,26132388,11310744,91494,1.793,5103746,1383383,99.72
23:58:17.453229366,0.25,1071563,26489137,85935194,16315393,324825897,88181962,1778370,4.181,42534559,10051140,99.69
23:58:19.698833420,0.25,323052,9258345,8748805,1202616,45935104,15456485,187751,2.559,7336387,1873494,99.87
23:58:21.897817770,0.25,113816,5610547,6579336,809433,42332242,14871713,169785,2.434,6976411,1811875,99.72
23:58:23.986601319,0.25,270470,9594802,8933499,1348848,34546173,13583716,157811,2.490,6338497,1645591,99.72
23:58:26.144368808,0.25,176883,7099246,6406965,783753,47097506,15695137,193137,2.615,7386966,1898330,99.72
23:58:28.246432579,0.25,259980,8309315,5014570,508840,24935802,11008083,89467,1.811,4939270,1344675,99.78
23:58:30.339452863,0.25,85955,4968116,4958075,504005,34310499,14362338,126707,1.965,6448602,1768747,99.72
23:58:32.389194295,0.25,78246,4842164,10455632,1284001,26442159,11396304,94641,1.838,5149779,1379991,99.72
23:58:34.569182686,0.25,82004,4878093,4997245,480940,26558689,11073461,93661,1.863,5027851,1346899,99.77
23:58:36.736417121,0.25,98727,5140672,5261019,539664,23825870,11205050,78806,1.570,5018956,1387352,99.88
23:58:38.953430988,0.25,83748,5068672,4971104,460040,48814540,15665187,244679,3.302,7410358,1891959,99.78
23:58:41.110626278,0.25,128115,6422658,4823017,427253,54018686,17376484,262307,3.245,8084082,2109221,99.72
23:58:43.181798854,0.25,112492,5812335,4875073,438866,38324749,16482471,144249,1.948,7405369,2059918,99.72
23:58:45.367277318,0.25,76545,4842187,8808255,1154908,26347524,11545041,87632,1.688,5191334,1410743,99.72
23:58:47.491684118,0.25,102561,5985645,8212956,1111487,26270159,11140496,89288,1.749,5104174,1358591,99.74
23:58:49.562418278,0.25,74383,4815467,6609840,842767,27689078,11754347,86953,1.630,5336155,1441578,99.69
23:58:51.703670782,0.25,79635,5031638,5130080,483993,23026805,10342353,72499,1.534,4726496,1273533,99.70
23:58:53.789947707,0.25,252935,7925761,7306228,941743,22215304,10442105,72913,1.526,4777276,1282904,99.72
23:58:55.988142689,0.25,231850,7453337,4967042,468123,23517453,10850104,83078,1.673,4966413,1327033,99.71
23:58:58.248184107,0.25,3504610,86873012,28361911,4832751,25674478,11076569,89715,1.776,5051589,1355699,99.71
23:59:00.466261967,0.25,75631,4857391,4970111,479224,25218547,11095238,85892,1.724,4981228,1354304,99.72
23:59:02.551343616,0.25,101864,5994366,8320487,1071164,25288818,11259447,85785,1.695,5060206,1372162,99.73
23:59:04.830583255,0.25,103480,5650602,5058959,501388,23712641,10679191,72544,1.504,4824072,1311458,99.79
23:59:06.964504769,0.25,116993,6159588,5014252,471983,24531876,11014494,75504,1.529,4938421,1357983,99.81
23:59:09.107923227,0.25,95382,5250290,4773484,420572,38329630,15514562,185932,2.613,7116941,1899732,99.72
23:59:11.326673413,0.25,84051,5198357,4781629,432509,49587286,16176517,242866,3.214,7557592,1951847,99.72
23:59:13.413889698,0.25,69943,4819658,5641472,553243,79325745,25548342,406718,3.504,11605776,3060154,99.72
23:59:15.552645363,0.25,68330,4819873,4993872,462313,24897840,11405808,80218,1.578,5083243,1409785,99.72
23:59:17.683847822,0.25,80937,4885428,59951597,11799429,672955025,173484338,3357202,3.939,85220870,18491514,99.71
23:59:19.980206482,0.25,144167,6846136,6067659,744664,34510064,12696425,130356,2.181,5977849,1538132,99.73
23:59:22.049406856,0.25,323790,9155238,7242878,965592,81514169,27033303,386923,3.086,12536756,3296377,99.72
23:59:24.192858826,0.25,464050,11785475,7199235,964253,37178995,14816789,167154,2.469,6771136,1778998,99.71
23:59:26.363078996,0.25,190988,7995629,7060039,943682,42980010,16042299,200155,2.673,7488808,1922696,99.69
23:59:28.572974828,0.25,188828,7351314,4977317,466288,24469876,10824059,84386,1.710,4933946,1316300,99.72
23:59:30.677044235,0.25,84903,5317086,4984215,468513,23849264,10579895,77218,1.597,4834955,1288802,99.73
23:59:32.787387832,0.25,220060,8021370,5153568,511133,21448317,10181497,66648,1.435,4645054,1251279,99.75
23:59:34.934061186,0.25,90813,5348244,5144822,514473,21842770,10323478,70856,1.502,4718959,1266976,99.73
23:59:37.102519770,0.25,103864,5747886,4817122,421120,23217333,10924881,74307,1.510,4921125,1338482,99.92
23:59:39.363302848,0.25,79179,4954537,4785493,435574,24573403,10937991,77850,1.566,4971910,1330563,99.72
23:59:41.467533280,0.25,65798,4742807,5186647,507868,47572390,15662637,235938,3.245,7270258,1886252,99.72
23:59:43.606076892,0.25,72708,4731330,4915042,442124,50353952,16250326,237316,3.090,7679604,1960131,99.71
23:59:45.781913559,0.25,81553,4993128,4993895,478975,45385821,14864218,221147,3.148,7025190,1783824,99.72
23:59:47.896605208,0.25,77327,4861290,6894485,932767,23229360,10514136,69403,1.447,4795826,1286041,99.72
23:59:50.170435294,0.25,80288,4913849,4805036,431550,22970437,10968680,77585,1.586,4892111,1345629,99.73
23:59:52.379541890,0.25,229939,7005056,4849573,450668,28523373,13185296,107012,1.831,5843475,1623494,99.74
23:59:54.544448416,0.25,72513,4811674,4953120,450003,23342734,10927906,83339,1.686,4942504,1332901,99.73
23:59:56.703886186,0.25,77580,5070015,4871127,420772,23308826,11052054,75007,1.520,4933846,1364976,99.73
23:59:58.958477398,0.25,1389650,39568258,5092642,485706,22793707,10433223,69227,1.450,4773492,1281427,99.72
00:00:01.168414342,0.25,83026,5022942,5184330,487964,25320042,11730777,85661,1.628,5261184,1446133,99.72
00:00:03.316510909,0.25,87692,4989823,4758577,427248,24741120,11287887,74397,1.480,5028409,1396053,99.73
00:00:05.388381910,0.25,80896,5062634,4833053,442108,24082457,10921737,77148,1.560,4945091,1328681,99.73
00:00:07.515483722,0.25,76550,4928499,4810821,457263,23362101,10872767,86013,1.746,4925765,1319665,99.73
00:00:09.716123098,0.25,77614,4810364,4887938,451680,46166588,17089868,247075,3.128,7898049,2075029,99.72
00:00:11.836039133,0.25,81602,4920002,4981838,468329,43300346,16052414,233301,3.133,7446124,1948910,99.73
00:00:13.962550807,0.25,75566,4988349,6932187,847332,40238787,14846262,225542,3.248,6943352,1787568,99.71
00:00:16.152333039,0.25,83030,5093863,6687170,852573,24310267,10843668,77843,1.587,4905128,1328700,99.74
00:00:18.221168549,0.25,301080,9948594,82840801,16111862,515999400,129738653,2343922,3.739,62687843,14293222,99.73
00:00:20.477016583,0.25,150604,6518128,5977554,645002,40670953,14616706,156577,2.320,6749237,1766835,99.73
00:00:22.625480482,0.25,307654,8889669,8028109,1018518,35502326,13298301,130192,2.129,6114121,1618253,99.78
00:00:24.814239405,0.25,138799,6322900,6506271,798928,64194077,25501457,290232,2.475,11724987,3261447,99.72
00:00:26.939974431,0.25,176790,7047864,7739592,1047649,46194824,15339130,180516,2.502,7215340,1853804,99.71
00:00:29.029625730,0.25,145490,6256483,4796512,454130,22989751,10668902,81050,1.670,4852809,1307311,99.69
00:00:31.198660129,0.25,83333,4959839,5160072,451718,23293254,10839683,71757,1.479,4851825,1329961,99.72
00:00:33.289534688,0.25,84896,4967308,4830658,488673,25002768,11219742,77660,1.528,5083649,1380538,99.73
00:00:35.400084315,0.25,73269,4867127,4961975,475399,24282326,10876620,74500,1.517,4912567,1328292,99.73
00:00:37.475327719,0.25,69826,4891039,5155330,510745,23979504,10808549,80058,1.640,4880357,1316083,99.72
00:00:39.732520602,0.25,81667,5135345,5401377,510143,25523049,11362781,79977,1.540,5194556,1405512,99.73
00:00:41.800010029,0.25,86492,5087509,5055478,481718,21859886,10412040,67365,1.425,4726807,1278758,99.83
00:00:43.986621700,0.25,76320,4829340,5436114,513097,27308648,11702205,111859,2.074,5392602,1428351,99.72
00:00:46.147370412,0.25,75138,4960801,4844217,430841,44390271,16399445,236871,3.128,7573705,1980097,99.73
00:00:48.328798495,0.25,78587,4876589,4804309,430353,24559568,11052687,72640,1.471,4937421,1350736,99.71
00:00:50.471301064,0.25,73304,4832015,7481185,1022880,23384337,11044303,77914,1.580,4931271,1344638,99.72
00:00:52.694669181,0.25,69533,4807471,7091757,925174,22581507,10594411,71806,1.499,4791182,1299800,99.71
00:00:54.873333784,0.25,227633,7306305,5031135,461815,22215272,10245072,60982,1.307,4666364,1263796,99.71
00:00:56.954259510,0.25,225602,7298681,4817939,431223,23212142,10560238,70178,1.461,4802518,1299118,99.72
00:00:59.175030009,0.25,2735144,69132889,5750564,549637,24644660,11214697,84395,1.656,5096200,1367709,99.73
00:01:01.364427527,0.25,72905,4877201,4728608,418079,23121826,10769977,77851,1.581,4923146,1302100,99.71
00:01:03.565846782,0.25,66852,4713238,4996668,485736,35895615,14883184,184227,2.729,6751508,1780571,99.73
00:01:05.749020265,0.25,75170,4878101,5009737,468087,22875547,10430515,66780,1.401,4767909,1278001,99.72
00:01:07.847898088,0.25,76854,4945718,4933864,448538,22627214,10271541,66164,1.399,4729434,1254418,99.72
00:01:10.024217882,0.25,76892,4959329,4727894,415699,23740277,10873646,71280,1.447,4924903,1330065,99.73
00:01:12.141121204,0.25,83185,5099527,5010862,451928,39198119,16617893,205317,2.717,7556192,2013524,99.72
00:01:14.284313410,0.25,181979,6840247,4733526,398451,44655785,16861137,238640,3.092,7718935,2042596,99.72
00:01:16.448355047,0.25,68336,4761083,4879623,461080,49824437,16689280,230768,3.030,7617334,2024461,99.72
00:01:18.543275025,0.25,70292,4761521,82387593,16148452,495774565,131047504,2275195,3.608,63062987,14553665,99.72
00:01:20.824138085,0.25,135813,6583090,8390870,1134723,33615069,13107380,115734,1.923,6019853,1606990,99.80
00:01:22.971431656,0.25,295910,9831882,10260666,1525532,37824874,13846045,143490,2.205,6508180,1673273,99.82
00:01:25.059381370,0.25,143353,6615174,5818829,669185,37379842,14435105,162582,2.432,6685472,1734380,99.72
00:01:27.255588699,0.25,309604,9070112,6729442,860541,44985958,16067656,163712,2.223,7364495,1983125,99.71
00:01:29.341116195,0.25,375190,10782967,4715466,420894,24099905,10830569,75671,1.538,4918744,1316472,99.72
00:01:31.458086075,0.25,68297,4819040,4831816,441270,23624521,11136464,79741,1.602,4977448,1357075,99.73
00:01:33.672248677,0.25,64438,4858125,4985321,453429,24287821,10823859,73176,1.489,4913026,1322084,99.73
00:01:35.784663939,0.25,70961,4871295,5436126,513690,22962556,10491597,62148,1.292,4811088,1286744,99.73
00:01:37.947410043,0.25,75339,4941064,5097556,487442,23121056,10521620,65268,1.346,4848841,1283146,99.87
00:01:40.195115856,0.25,89154,5271655,4788157,426179,23735839,10740250,73609,1.513,4864284,1306317,99.72
00:01:42.312348446,0.25,82969,5056723,4674783,416115,23689035,10632912,77296,1.599,4833386,1294006,99.72
00:01:44.454494225,0.25,74630,4832256,4916656,464037,24398836,10973960,80639,1.625,4963303,1327974,99.80
00:01:46.616159412,0.25,64170,4709116,4971200,463205,46941092,15467242,225619,3.146,7172706,1860523,99.72
00:01:48.686083118,0.25,67431,4877792,5052769,455402,52726414,16824978,243320,3.123,7791135,2048289,99.73
00:01:50.792870425,0.25,71198,4914749,5090541,468417,40735133,14921365,213882,3.103,6892309,1813859,99.72
00:01:52.913119399,0.25,222918,8690155,7034609,959147,22579166,10371812,63346,1.346,4707417,1280785,99.72
00:01:55.052656005,0.25,80638,5025138,7235024,967741,23212132,10737748,67384,1.389,4851392,1320445,99.72
00:01:57.071244148,0.25,76656,4967605,7053566,956825,23858233,11210267,69457,1.406,4938940,1384836,99.72
00:01:59.197508152,0.25,3316710,83433336,56340731,10923765,30390108,13631327,93422,1.488,6277874,1712186,99.73
00:02:01.408158531,0.25,236420,7622273,4781007,425679,23987993,11097929,73182,1.478,4952741,1359258,99.72
00:02:03.516497706,0.25,245091,8207018,5039736,455334,51831159,19523918,226881,2.563,8851710,2398339,99.73
00:02:05.606464344,0.25,224385,7126453,4910264,468653,23005832,10907967,74532,1.523,4893310,1338324,99.72
00:02:07.784731768,0.25,75260,4915170,5027325,480440,23344306,10587213,71697,1.500,4779473,1305684,99.72
00:02:09.867459408,0.25,73761,4982151,4845083,427938,24741779,10894387,74569,1.502,4964675,1339687,99.76
00:02:11.979636399,0.25,74384,4952260,4823539,436883,22765779,10610072,75141,1.547,4857764,1307869,99.72
00:02:14.082756018,0.25,378451,14008799,4789241,444791,23199070,10508717,70228,1.462,4803891,1284229,99.72
00:02:16.131771928,0.25,75571,4975936,4916990,466535,23395563,11047721,79608,1.605,4960129,1348479,99.72
00:02:18.333252856,0.25,74802,4849160,4708698,440781,74107844,29126744,486388,3.443,14128535,3072176,99.90
00:02:20.647327816,0.25,137273,6353810,6311876,709995,28652397,11657770,92904,1.727,5380590,1415384,99.78
00:02:22.785230838,0.25,281664,10140121,5952497,701444,35347937,13692857,145451,2.262,6428789,1647645,99.72
00:02:25.015887603,0.25,93590,5401485,5887435,692320,72143356,20789893,326027,3.328,9796537,2505433,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.72
00:02:27.144100003,0.25,143574,6570233,6313817,776987,60806762,18935418,295274,3.279,9005227,2278469,99.73
00:02:29.444779074,0.25,185718,7460883,9194416,1270779,23745670,10908604,68199,1.406,4850291,1340987,99.73
00:02:31.559809662,0.25,71805,4899962,5012205,467802,23157009,10630321,75240,1.553,4845178,1300250,99.73
00:02:33.670962430,0.25,230769,7212319,5546853,568478,23676455,10665044,73793,1.526,4835626,1309078,99.72
00:02:35.795952988,0.25,228728,7107231,4915256,458776,23321279,10563702,76723,1.589,4828433,1292254,99.72
00:02:37.893847685,0.25,236069,7631737,4949942,445733,21984621,10455172,67222,1.413,4757888,1281319,99.73
00:02:40.273835629,0.25,296675,13687018,5751716,588107,26325584,11594955,88114,1.694,5201039,1422899,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.72
00:02:42.421753061,0.25,72670,4940241,6670955,748008,23949208,11166338,71338,1.426,5002553,1363832,99.73
00:02:44.536957931,0.25,70031,4830003,5051503,487562,24413953,11093961,72974,1.453,5023993,1348825,99.76
00:02:46.677904709,0.25,64782,4810275,5006432,470027,22361792,10707623,67598,1.395,4844108,1317840,99.71
00:02:48.899702464,0.25,86694,5112080,4850783,437350,21564351,10345463,65183,1.398,4662973,1278624,99.73
00:02:51.094689717,0.25,76847,4966691,4847010,424997,40874205,15269534,222594,3.147,7072478,1847341,99.32
00:02:53.241738368,0.25,75927,5140758,4857873,427752,46738849,15319463,225042,3.154,7135164,1847464,99.73
00:02:55.351518946,0.25,72079,4890654,4840367,437424,51790274,16811197,241778,3.074,7865658,2041835,99.72
00:02:57.494148776,0.25,71912,4722681,4934373,471075,23369593,10636539,69934,1.448,4828307,1295286,99.73
00:02:59.582591467,0.25,1275931,32521478,82951274,16081743,244448860,68366839,1059929,3.228,32837965,7792765,99.72
00:03:01.773621755,0.25,66094,4872203,6161670,760079,23546366,10802937,68941,1.422,4849583,1339877,99.72
00:03:03.921871378,0.25,92551,5441345,6510884,816317,22428597,10324561,66763,1.424,4686843,1265660,99.72
00:03:06.043614977,0.25,233341,7156454,4839225,440540,22422410,10779520,70515,1.465,4812893,1331204,99.72
00:03:08.288581319,0.25,72516,4861563,4748407,420825,24734848,11049399,82858,1.665,4976962,1345860,99.72
00:03:10.359064376,0.25,67888,4851001,4720454,403108,25209136,11161100,82442,1.629,5061145,1363041,99.72
00:03:12.440119891,0.25,74563,4956660,7613881,940975,26573944,11516015,88090,1.711,5146982,1414029,99.72
00:03:14.531813073,0.25,73450,4897698,5555453,503177,23186212,11235372,74566,1.506,4951744,1384133,99.67
00:03:16.778432701,0.25,75139,4920084,5172643,493429,23084795,10623415,70725,1.474,4798089,1310847,99.72
00:03:18.837217213,0.25,75460,4995717,4937273,454300,22532062,10827936,69040,1.421,4857862,1331825,99.42
00:03:21.152510153,0.25,181193,7621084,6735906,840993,42292092,14349260,155869,2.310,6748429,1734121,99.78
00:03:23.275105128,0.25,195879,8043279,6863234,873256,33437822,12982818,117411,1.964,5977175,1584126,99.72
00:03:25.473559445,0.25,93404,5367693,6331093,789638,72562189,21693966,335012,3.300,10153305,2621602,99.78
00:03:27.603316776,0.25,166968,7491910,7173552,924714,63881260,18967276,307338,3.415,9000569,2261451,99.73
00:03:29.730761032,0.25,110851,5842807,6202702,733664,39722505,15464234,158984,2.293,6933478,1885069,99.72
00:03:31.839144401,0.25,69833,4926323,4969548,459956,22537713,10294457,66635,1.405,4741494,1258442,99.71
00:03:33.940281690,0.25,75713,4950004,10994083,1611835,24743335,11466011,80110,1.543,5192765,1410149,99.73
00:03:36.084951856,0.25,75086,4923396,6801856,916142,22468814,10733084,69217,1.436,4820883,1315246,99.71
00:03:38.251927571,0.25,225416,7071612,5089046,483975,23862872,10942595,70939,1.442,4920957,1341273,99.72
00:03:40.458083833,0.25,3019261,75470392,10129203,1115199,24883766,11493875,87224,1.684,5179316,1406802,99.72
