horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
00:44:08.486438206,0.25,75599,4875874,4930995,460301,24465457,10735284,79155,1.601,4942723,1305878,99.80
00:44:10.642522765,0.25,64967,4758555,4859592,451535,24760854,11060789,80995,1.616,5012512,1348978,99.73
00:44:12.716845638,0.25,69366,4859725,4931018,445652,25494413,11318499,77321,1.512,5115023,1377642,99.72
00:44:14.825420731,0.25,195849,7594387,22072845,4096668,47366924,16388288,197810,2.510,7881943,1991701,99.72
00:44:17.015878656,0.25,157214,6822957,5026479,484586,23075465,10505534,68653,1.427,4809460,1291164,99.85
00:44:19.203466017,0.25,78471,5027704,4917431,429773,23872889,10759946,74326,1.513,4912813,1312483,99.72
00:44:21.272774897,0.25,79694,4997280,4758426,411137,23865217,10701727,68780,1.415,4861131,1304623,99.72
00:44:23.392349377,0.25,86705,5055268,4820295,433991,23648069,10688639,76107,1.557,4889293,1296101,99.72
00:44:25.505342526,0.25,91088,6226456,4932580,469406,45650622,15089525,220879,3.133,7048991,1820917,99.73
00:44:27.573507450,0.25,69707,4922881,4958001,451802,46513718,15256982,224089,3.127,7165998,1836667,99.73
00:44:29.767241507,0.25,75010,4932593,4852577,457024,22587725,10199296,66495,1.418,4689985,1244665,99.71
00:44:31.917289210,0.25,76925,5094154,9175244,1206469,23459277,10490468,73649,1.522,4839362,1275054,99.71
00:44:33.992357129,0.25,71609,4805910,11440639,1657791,73913350,32252127,395183,2.692,14677454,4033308,99.72
00:44:36.116360185,0.25,69956,4875515,7756209,1022033,22801059,10736342,74599,1.530,4876116,1309548,99.72
00:44:38.266671272,0.25,76190,4955091,4693193,401403,22099593,10549185,69600,1.453,4788790,1291723,99.73
00:44:40.444920383,0.25,223453,7234910,4798383,425577,22773642,10415751,65056,1.371,4744273,1277054,99.72
00:44:42.508397718,0.25,229374,7363448,4853649,448268,23064874,10947086,71540,1.452,4927792,1345794,99.73
00:44:44.756699806,0.25,189468,7589571,20060245,3672930,71282235,23290568,293693,2.650,11084163,2795217,99.71
00:44:46.828290184,0.25,125124,6361000,4797787,422395,25462424,11143795,84391,1.670,5052816,1356669,99.72
00:44:48.946742217,0.25,76194,4902396,4837788,446746,21611849,10097129,62353,1.348,4627000,1236995,99.72
00:44:51.040016528,0.25,74061,4914387,4983575,480928,23608574,10688031,71982,1.482,4855535,1304981,99.76
00:44:53.202408454,0.25,70712,4893265,4962605,470993,22515857,10787959,69916,1.444,4841585,1325471,99.73
00:44:55.377526950,0.25,263595,11441004,4769649,414969,22595800,10951826,69126,1.419,4869852,1346147,99.74
00:44:57.535169205,0.25,79744,4879718,4849235,450533,23748512,10900797,72463,1.473,4918904,1333234,99.73
00:44:59.620918281,0.25,71273,4781179,4907356,449225,23536196,10516493,70666,1.457,4849273,1285010,99.72
00:45:01.753815886,0.25,68486,4867536,5069700,449709,27991713,12367827,110571,1.976,5594400,1510779,99.73
00:45:03.932094577,0.25,68117,4925348,7576682,937365,53558939,19074072,326581,3.711,8801017,2276131,99.72
00:45:06.057633405,0.25,73948,4951881,5073519,470270,30383697,12501669,134284,2.343,5730476,1511207,99.73
00:45:08.208331934,0.25,73277,4977548,4901431,459423,23607756,10610215,72101,1.483,4860242,1292890,99.72
00:45:10.306795859,0.25,71322,4870280,7035493,931233,23922614,10791232,77343,1.573,4916629,1317209,99.73
00:45:12.412284759,0.25,81996,5221488,6952262,957120,21903235,10511009,68086,1.432,4755979,1284487,99.72
00:45:14.559819705,0.25,101418,6098658,4969956,473050,160505868,44946361,736946,3.406,21639107,4930837,99.72
00:45:16.687006078,0.25,226942,7058200,6867396,792940,35390301,13208267,135952,2.198,6185113,1593429,99.71
00:45:18.789903840,0.25,216600,6876015,4823171,420989,22235869,10643703,65465,1.358,4820976,1301730,99.72
00:45:20.984818563,0.25,73399,4939804,4832909,429329,23136974,10384283,67436,1.414,4768034,1264052,99.73
00:45:23.069728993,0.25,73696,4905220,4960087,473072,23429460,10397118,73104,1.517,4818534,1266373,99.72
00:45:25.220821686,0.25,890370,24553887,6286203,591772,22393563,10563891,72220,1.498,4821534,1286904,99.72
00:45:27.371507921,0.25,76319,5041549,5262377,509110,22209479,10555512,69465,1.437,4833724,1282277,99.72
00:45:29.552822692,0.25,74905,4815922,4932904,477343,23833324,10677001,73622,1.512,4868352,1307232,99.74
00:45:31.609636764,0.25,71201,4750893,5001305,464331,23626092,11073358,80913,1.619,4997014,1346336,99.71
00:45:33.825371827,0.25,81547,5055270,4796843,428090,27579663,12796636,91340,1.579,5783806,1578030,99.72
00:45:36.014464382,0.25,74021,4866575,4810354,446149,22680850,10345882,64480,1.367,4716730,1269901,99.72
00:45:38.085350799,0.25,75759,4914993,5013031,469146,39819140,14598201,223994,3.255,6881553,1749288,99.71
00:45:40.303612415,0.25,72740,4859087,4828648,430273,52714255,17049110,248404,3.148,7891974,2062240,99.73
00:45:42.416750033,0.25,76881,4953407,5048433,494112,23073042,10601706,66099,1.382,4782971,1303374,99.72
00:45:44.579953774,0.25,68298,4783660,7071059,974432,181713674,51014516,862088,3.522,24477183,5493300,99.78
00:45:46.713502360,0.25,135323,6364914,7524838,1009857,22896296,10906309,74818,1.531,4887789,1331409,99.72
00:45:48.860950167,0.25,73157,5017580,4856904,436121,22554007,10495018,66731,1.397,4776369,1283419,99.72
00:45:50.950154329,0.25,224796,7003714,4889711,426932,22399129,10222756,60656,1.299,4669949,1254261,99.72
00:45:53.084007497,0.25,222474,7148985,5006807,494413,23479511,10720729,69213,1.427,4848726,1316864,99.72
00:45:55.222041379,0.25,802868,21964833,6166422,577387,23870798,11070833,85404,1.698,5028749,1344579,99.72
00:45:57.518681357,0.25,76749,4982391,4786590,423462,22254833,10655814,69304,1.441,4808517,1305783,99.72
00:45:59.665501613,0.25,63376,4720875,4993502,474693,24412335,11271521,74504,1.483,5024198,1385266,99.84
00:46:01.752119481,0.25,69798,4830157,5061646,468516,24548968,11003317,78327,1.549,5057640,1335718,99.73
00:46:03.865792824,0.25,69374,4822756,4961979,466807,21734354,10384512,66305,1.408,4708974,1275294,99.71
00:46:06.035753361,0.25,84609,5022598,4953818,466193,22728443,10229648,72201,1.518,4755339,1238140,99.74
00:46:08.135609149,0.25,79751,4937933,4793844,444038,23266203,10498109,71113,1.473,4826178,1280323,99.75
00:46:10.304827917,0.25,74321,4819768,4746556,428034,23114905,10811805,79154,1.619,4889336,1319467,99.70
00:46:12.450391770,0.25,79703,5008285,4775126,411635,50613461,16056985,237691,3.163,7515049,1935173,99.72
00:46:14.552554789,0.25,69757,4825684,4951597,454222,211934589,51868753,972027,3.871,25107460,5529051,99.78
00:46:16.677876683,0.25,201832,8223336,4926084,457733,24336683,11094664,72280,1.450,4983280,1355684,99.72
00:46:18.813705362,0.25,69733,4918831,7272140,943354,23637963,10614769,72159,1.484,4862785,1292461,99.72
00:46:20.884238442,0.25,70422,4912501,7144382,933770,22523999,10364673,62858,1.327,4736028,1270480,99.72
00:46:22.973447288,0.25,72793,4930205,7020835,934436,21530130,10306595,63881,1.362,4690651,1262083,99.72
00:46:25.214382098,0.25,1011589,26285875,10505700,1456845,23380912,11174095,71226,1.420,5014745,1372035,99.72
00:46:27.402753817,0.25,223073,7133665,4726075,408662,24159204,11027458,70623,1.424,4958589,1349185,99.72
00:46:29.495024526,0.25,76179,4916319,4769588,426441,24793103,10889436,77114,1.551,4971217,1325041,99.70
00:46:31.612268583,0.25,64535,4785809,5078449,473644,24039369,11223710,81384,1.608,5060829,1371438,99.72
00:46:33.770632804,0.25,65785,4802036,4867637,424825,38073951,15207917,202416,2.926,6916864,1885342,99.71
00:46:35.869098074,0.25,69515,4901633,4890866,445678,22334338,10240299,63126,1.343,4701000,1253274,99.72
00:46:37.996841675,0.25,84920,5340332,5117505,507462,22934870,10933496,68692,1.380,4977095,1338966,99.72
00:46:40.192996229,0.25,72861,4890044,5040288,474875,22451875,10622893,69419,1.434,4840117,1295152,99.72
00:46:42.313017723,0.25,69913,4836772,4765692,407829,23257281,10906121,75535,1.514,4989394,1320626,99.79
00:46:44.501844229,0.25,84587,5071021,7570449,901810,132905808,41736044,753399,3.740,20143251,4312733,99.72
00:46:46.652775924,0.25,238546,9624799,5131781,499746,37680025,14650421,191753,2.841,6748631,1772977,99.73
00:46:48.777139484,0.25,64565,4789057,5007793,455788,45066892,16857504,243801,3.110,7838389,2037073,99.83
00:46:50.924443014,0.25,70900,4864566,4909600,443074,47095473,15495306,222498,3.084,7214497,1879521,99.72
00:46:53.033430067,0.25,79819,4971603,5860307,688248,22735968,10853402,68638,1.390,4938560,1337545,99.73
00:46:55.277492833,0.25,888313,25171091,14220229,2150011,23413340,10532582,71730,1.490,4813203,1288795,99.70
00:46:57.371553376,0.25,76320,4932439,4831527,421567,24328333,10824502,76458,1.549,4936447,1323300,99.72
00:46:59.527743436,0.25,232652,7483389,4809343,425268,23550680,10594614,71302,1.483,4809269,1295697,99.73
00:47:01.586175566,0.25,226173,7204740,4980735,462905,22694527,10338904,67758,1.425,4753403,1264289,99.72
00:47:03.674674306,0.25,219113,7294210,4969941,465503,40340899,17152124,208726,2.690,7759696,2088375,99.73
00:47:05.783479275,0.25,218977,7378159,4971582,463502,23030497,10767190,77729,1.587,4898604,1310557,99.72
00:47:07.931748686,0.25,70024,4901604,4812424,425099,22311309,10571964,71551,1.491,4799556,1298370,99.72
00:47:10.059191244,0.25,75062,4963895,4909098,442990,22325654,10632660,68008,1.415,4804769,1306365,99.72
00:47:12.241885165,0.25,71578,4915659,4863351,450200,23595667,10729745,68813,1.419,4850392,1314778,99.72
00:47:14.375730512,0.25,204138,7844688,6732648,821341,25170956,11426471,78357,1.536,5102348,1390438,99.72
00:47:16.551041231,0.25,213296,9418174,7473233,949615,36932731,13474426,133874,2.151,6224372,1642108,99.73
00:47:18.657469228,0.25,76346,4938407,4902622,434086,22569298,10245765,68576,1.452,4724208,1248726,99.73
00:47:20.748468114,0.25,72728,4901772,4996439,464799,22311128,10618873,69889,1.453,4809911,1299193,99.72
00:47:22.971480171,0.25,71828,4885143,4812970,420029,39857880,14769234,221847,3.204,6923756,1777399,99.72
00:47:25.115470949,0.25,78948,5006080,12277363,1946723,46273210,15229850,218865,3.076,7114541,1836108,99.72
00:47:27.229867667,0.25,71147,4936335,4783652,418958,22052139,10510551,69045,1.446,4774582,1285669,99.72
00:47:29.418424691,0.25,70870,4941655,6919266,911730,22804274,10848156,72413,1.479,4897678,1328338,99.71
00:47:31.552613733,0.25,69889,4892234,7095244,955982,23120955,10791089,63924,1.319,4846301,1328523,99.73
00:47:33.678829939,0.25,68873,4843558,4903596,446559,43044096,16971623,203875,2.645,7706807,2059062,99.90
00:47:35.870332525,0.25,217777,7009836,4860288,440549,23405141,10526400,72124,1.492,4835009,1287550,99.72
00:47:37.929844075,0.25,239104,7725803,4781650,436719,21833646,10523883,65891,1.387,4749726,1295488,99.74
00:47:40.174243865,0.25,72790,4909480,4851548,436638,23790909,10696880,70061,1.444,4850448,1306007,99.74
00:47:42.235811241,0.25,72817,4897393,4782857,430636,24078318,10620110,78529,1.609,4880224,1294235,99.80
00:47:44.373649956,0.25,202722,7634964,6910096,846143,22755409,10879238,73019,1.496,4881372,1335689,99.72
00:47:46.654939197,0.25,230176,9054499,6630796,782850,23369738,10685461,67669,1.401,4830473,1303031,99.72
00:47:48.716549592,0.25,75068,5131416,4959056,471297,22760990,10750457,69509,1.427,4871177,1307508,99.71
00:47:50.925278729,0.25,75545,4954432,4869028,435322,21834909,10308845,68616,1.445,4749910,1257857,99.74
00:47:53.158980171,0.25,76295,4991958,4884095,439330,23289959,10883521,70466,1.404,5019997,1331142,99.73
00:47:55.331157929,0.25,805420,22231090,10682424,1496990,50860421,16630821,242017,3.140,7708739,2006582,99.72
00:47:57.403030162,0.25,67875,4825922,4721980,406550,43171876,14912868,221683,3.193,6942075,1796611,99.72
00:47:59.556152206,0.25,72973,4883739,4909939,454638,23707047,10621322,71594,1.473,4860063,1298263,99.72
00:48:01.686733863,0.25,69454,4755055,7294655,987509,21792363,10484468,63558,1.335,4760068,1277195,99.72
00:48:03.839184607,0.25,62232,4768994,7015445,960928,23030615,10490717,72017,1.488,4839111,1273744,99.72
00:48:05.981794501,0.25,73413,4868342,4875288,420930,21589711,10357684,65594,1.383,4741655,1269118,99.82
00:48:08.233335357,0.25,222807,7213549,4945026,436752,23291061,10690289,69599,1.440,4834460,1304036,99.72
00:48:10.379204354,0.25,70193,4948079,4706478,420126,24745691,10990193,78314,1.573,4978675,1344793,99.72
00:48:12.523507888,0.25,73072,5021813,4787513,416703,24006976,10718260,71511,1.468,4869804,1304251,99.77
00:48:14.643508644,0.25,189660,7072131,4892752,426838,130629286,39092688,695222,3.673,18929428,4027937,99.71
00:48:16.770539999,0.25,187563,7940501,7367914,989863,23899352,11036122,69244,1.395,4962308,1350396,99.72
00:48:18.875956901,0.25,70061,4910241,5016821,476444,22983062,10369237,72392,1.507,4804486,1261265,99.72
00:48:20.978423970,0.25,71209,4873692,4926405,458323,22142397,10657141,68132,1.418,4804192,1312945,99.72
00:48:23.183356138,0.25,81586,5049884,4876242,442314,22610213,10385261,66086,1.390,4752820,1271879,99.70
00:48:25.243999399,0.25,357818,11422107,11363812,1522654,23418119,10611480,67920,1.406,4831472,1298641,99.72
00:48:27.389936206,0.25,73834,4979888,4788484,423721,24029977,11036133,68278,1.387,4921688,1354984,99.72
00:48:29.447234426,0.25,76273,5089788,4793040,412633,24169581,10811346,75340,1.527,4933800,1313235,99.73
00:48:31.560909475,0.25,69715,4890532,4896524,429602,39825718,14862934,217021,3.124,6946659,1792194,99.72
00:48:33.714322088,0.25,69246,4802474,4905142,444596,65967258,21557871,347250,3.501,9917908,2597616,99.73
00:48:35.872936141,0.25,66336,4742011,4853225,447391,23031362,10644901,68257,1.413,4830274,1303281,99.72
00:48:38.056223803,0.25,71946,4892183,7032026,926071,23460711,10557473,69407,1.438,4825448,1291432,99.70
00:48:40.153970939,0.25,75919,4888355,7100382,933450,22912591,10825278,66230,1.364,4855816,1327773,99.72
00:48:42.271902221,0.25,73575,4982600,4793795,436103,23946416,10821936,71540,1.461,4895908,1324252,99.76
00:48:44.449491361,0.25,359681,10078566,7074839,832015,24383055,10947271,76502,1.542,4962440,1334761,99.73
00:48:46.584238051,0.25,290410,8829794,6555584,800472,44996942,15931607,177175,2.391,7411080,1920971,99.80
00:48:48.660627242,0.25,74143,4854303,4876697,446398,22975622,10933915,74701,1.524,4903148,1337778,99.74
00:48:50.816888282,0.25,69393,4790495,4974702,462178,23136265,11012506,75472,1.519,4967762,1350823,99.73
00:48:52.890528212,0.25,70887,4929619,4978822,457604,24075583,10850755,75727,1.544,4903975,1333536,99.72
00:48:54.992991945,0.25,70864,4904034,18409145,3377540,62951006,22936908,267427,2.432,10997685,2676508,99.72
00:48:57.103637314,0.25,74920,4993326,4930117,438276,22209685,10738189,66505,1.376,4834906,1318366,99.72
00:48:59.293001515,0.25,79638,5321482,4967243,451787,23093913,10630640,63771,1.324,4815250,1303774,99.68
00:49:01.393019318,0.25,68638,4854163,4912758,443602,24295929,11029512,72479,1.446,5012160,1354087,99.71
00:49:03.504956298,0.25,78467,5044542,4706295,404095,40967774,17358391,202571,2.586,7833653,2114418,99.73
00:49:05.685631362,0.25,277946,11122813,4834884,434989,22727050,10497241,66621,1.394,4778987,1279834,99.72
00:49:07.779523927,0.25,70103,4864578,4888753,444250,45026653,14992036,217832,3.119,6983369,1805987,99.73
00:49:09.926206510,0.25,65514,4846955,5299114,469862,46007087,15423818,218641,3.055,7157368,1860326,99.73
00:49:12.099844985,0.25,71502,4996465,4701793,423121,23705976,10909885,66837,1.364,4901498,1339489,99.86
00:49:14.325186086,0.25,212326,8244029,9131466,1339312,24025731,10962257,70422,1.412,4986742,1337503,99.73
00:49:16.387582878,0.25,182224,7671679,8216369,1149978,36462396,13473836,133422,2.103,6344203,1642862,99.72
00:49:18.487986772,0.25,67303,4856835,5630155,637986,24827695,11024121,77288,1.545,5001730,1348958,99.72
00:49:20.639275744,0.25,93662,5302271,4810227,418179,24241299,11091478,71737,1.446,4960065,1362994,99.72
00:49:22.722917876,0.25,231131,7390475,4856284,447895,22138336,10653869,65118,1.361,4785549,1311166,99.73
00:49:24.951242194,0.25,70235,4889610,6714671,882604,63446968,23026666,260666,2.350,11090923,2718382,99.84
00:49:27.118298869,0.25,75449,4988694,4889131,421795,23512049,10513248,71786,1.489,4821775,1284556,99.73
00:49:29.226248048,0.25,79060,5003956,4917941,446741,24804661,11136019,74564,1.491,5001536,1370506,99.72
00:49:31.292980761,0.25,73845,4872358,4765672,435458,24631168,11166204,72818,1.451,5018810,1376430,99.72
00:49:33.514982914,0.25,72670,4947554,4897298,442484,23877973,10695045,74807,1.535,4872343,1306652,99.76
00:49:35.678288456,0.25,321128,12763104,4873821,442004,23728820,10799359,70775,1.455,4863770,1321974,99.72
00:49:37.750432399,0.25,75949,5014423,4871587,447674,22451171,10101697,66310,1.412,4695229,1228662,99.72
00:49:39.895612172,0.25,74007,4977603,4808444,438272,21455081,10233988,65515,1.391,4711286,1253223,99.72
00:49:42.107111082,0.25,72556,4926226,4859381,437298,45096389,15231088,212437,3.024,7026105,1847605,99.72
00:49:44.204717484,0.25,74400,4911394,5948698,662592,46223227,15146999,216884,3.082,7036607,1826504,99.72
00:49:46.361838412,0.25,163004,7325348,6692313,857111,41935402,14388816,163701,2.416,6774647,1732640,99.71
00:49:48.496068589,0.25,65437,4771480,4856857,446509,24531065,10974761,77478,1.565,4951857,1344576,99.73
00:49:50.565324156,0.25,70200,4821977,7015181,944330,23938166,10845398,73593,1.503,4895474,1326546,99.72
00:49:52.691002332,0.25,68559,4805840,7060118,938614,24042405,10987736,68608,1.399,4905167,1346467,99.76
00:49:54.800073068,0.25,179425,6740592,7415904,984235,153288081,45194903,786564,3.614,21763651,4729162,99.72
00:49:56.911719940,0.25,72416,4930346,4930431,451929,23484797,10840832,68841,1.403,4908019,1330378,99.77
00:49:59.013294869,0.25,232008,7465453,4941592,441288,24048385,10764098,72244,1.474,4901145,1323616,99.72
00:50:01.052770022,0.25,224919,7107317,4875277,426551,24114704,10897289,74542,1.505,4952559,1334781,99.73
00:50:03.117988050,0.25,234062,7535711,4855620,424838,23183069,10663593,68533,1.422,4820339,1309439,99.73
00:50:05.207838021,0.25,235766,7374701,22478178,4119043,28669081,12937791,84437,1.400,6031836,1648682,99.78
00:50:07.344228866,0.25,71807,4881360,4801283,410805,23995000,11266450,76534,1.512,5063205,1380988,99.71
00:50:09.492533730,0.25,65369,4774173,5257146,510139,26966555,11569008,85787,1.649,5202507,1422448,99.73
00:50:11.570412025,0.25,65630,4821255,4791132,430120,24001352,11003162,73638,1.469,5013479,1344494,99.72
00:50:13.725663375,0.25,70855,4892632,4854191,440321,42487738,16472233,194535,2.592,7505201,1994315,99.70
00:50:15.857046633,0.25,221648,9564619,6927857,904027,50164950,16858384,188714,2.386,7909534,2048494,99.72
00:50:17.971596045,0.25,65749,4834152,4822450,446845,22826201,10840193,71695,1.465,4894703,1328028,99.72
00:50:20.144467070,0.25,74702,4965781,4832638,424289,22974891,10566707,64852,1.352,4798281,1292189,99.73
00:50:22.238918950,0.25,82513,4904875,4704193,419867,22928850,10369922,67182,1.415,4748322,1265283,99.73
00:50:24.369832939,0.25,206388,7681852,8667718,1032105,23045251,10841061,77472,1.576,4916161,1321111,99.74
00:50:26.554792930,0.25,65229,4803483,4844243,429568,46418553,15382102,222683,3.111,7157276,1850991,99.72
00:50:28.679038453,0.25,69289,4793367,4772334,422735,58027038,20593582,257815,2.676,9634444,2503031,99.72
00:50:30.734419067,0.25,69989,4880125,4853250,425155,44523130,14787001,209805,3.063,6849818,1783385,99.73
00:50:32.832916766,0.25,73444,4900916,5635803,648050,22455173,10488693,61672,1.300,4744935,1293024,99.73
00:50:34.962572737,0.25,69751,4857034,7133262,978987,71402961,24665944,302503,2.524,11983462,2854949,99.71
00:50:37.160986481,0.25,73024,4877024,4710936,394035,23460651,10721549,69504,1.427,4871814,1310256,99.70
00:50:39.245869281,0.25,79411,5099518,4696932,396347,22440586,10866356,67055,1.378,4867081,1335363,99.72
00:50:41.398205118,0.25,225795,7243301,4760232,426801,22058559,10446015,70174,1.470,4772581,1274718,99.78
