horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
02:21:55.127234475,0.25,94333,5094140,4885360,464054,27052597,11445696,90602,1.732,5229903,1402380,99.73
02:21:57.740816426,0.25,194593,8069503,8430497,1127862,43026136,15822152,210112,2.918,7201430,1909997,99.72
02:21:59.824956731,0.25,81694,4917513,4855511,437768,24861212,10711758,82042,1.656,4955187,1295956,99.71
02:22:01.975420221,0.25,312542,9390526,5113768,472007,24780293,10825364,79694,1.624,4907541,1321980,99.74
02:22:04.061149257,0.25,275452,7994458,4820906,454534,24681320,11258748,91126,1.795,5077259,1387319,99.73
02:22:06.276752225,0.25,82917,4934557,4943579,472258,677270382,181367564,3495497,3.878,90130806,18632231,99.81
02:22:08.570440902,0.25,304911,10588795,5686133,563118,25048767,11551122,86834,1.689,5140458,1416970,99.84
02:22:10.696431440,0.25,85833,4945769,5178325,547830,23378834,10785363,78107,1.592,4905283,1318973,99.71
02:22:12.892476507,0.25,94960,5119248,5003188,468607,25960987,11867699,91592,1.717,5334355,1459188,99.71
02:22:14.978917166,0.25,98105,5231720,4880221,454720,27973020,11767641,88997,1.674,5316763,1447370,99.72
02:22:17.075660087,0.25,108027,5344902,4777315,429908,25644311,10920427,86237,1.747,4937278,1337342,99.85
02:22:19.223436274,0.25,117183,5835569,4819806,455373,26452142,12046608,96631,1.789,5401195,1471653,99.72
02:22:21.387674501,0.25,74817,4877859,4917507,453210,618935748,161455412,3235468,4.029,80308456,16708429,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.91
02:22:23.735561955,0.25,428603,13780349,5756419,678181,44922088,16676682,219006,2.755,7950039,2011349,99.73
02:22:25.815271911,0.25,341868,11231857,11518681,2000910,69212593,19615228,299958,3.174,9449191,2349498,99.71
02:22:27.914052807,0.25,328997,10809013,11351362,1799128,50742487,18127798,242655,2.937,8260910,2179993,99.72
02:22:30.044692636,0.25,99709,5261757,7473411,1008288,25676173,11630466,90529,1.729,5235394,1422130,99.72
02:22:32.180731977,0.25,245333,7303813,5176298,491584,23590317,10956023,85424,1.732,4933389,1334796,99.72
02:22:34.313698607,0.25,251567,7956218,4896468,457264,26048142,11493089,90344,1.759,5135452,1407654,99.72
02:22:36.403776106,0.25,231975,7266816,5193699,478066,88158122,31669719,562956,3.637,15480471,3316808,99.86
02:22:38.800107089,0.25,311773,12542902,6847995,751046,23612488,10482891,75308,1.578,4771530,1291285,99.77
02:22:40.988678938,0.25,99661,5518607,4999181,482118,24583451,11461736,82602,1.614,5118206,1406986,99.70
02:22:43.092674506,0.25,92483,5200804,4991731,459304,22882658,10747643,74586,1.542,4837218,1317875,99.83
02:22:45.248695681,0.25,136808,6673732,4992322,485616,32449947,13791239,117352,1.897,6187013,1705505,99.73
02:22:47.320051931,0.25,81060,4901262,9651813,1172379,26535793,11375420,91003,1.755,5183983,1387999,99.72
02:22:49.430527566,0.25,88070,4972790,4919283,464535,25304109,11038021,84657,1.696,4991283,1346499,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.82
02:22:51.487855135,0.25,80782,5061988,4765472,426328,27177440,12014615,93873,1.714,5477238,1479146,99.72
02:22:53.766822256,0.25,270098,11779173,13467784,1644017,51599938,16660903,245710,3.157,7782615,2015720,99.73
02:22:55.882433898,0.25,100153,5801061,4880804,456980,36678309,14113794,177858,2.743,6483357,1705264,99.72
02:22:58.033693266,0.25,115267,6109247,4834993,464505,23854286,10945148,75629,1.533,4933538,1334803,99.72
02:23:00.145434433,0.25,83102,5142741,7311564,993378,23206104,10429127,71171,1.481,4804320,1269699,99.74
02:23:02.286816829,0.25,76991,4887989,7790159,1003845,25798819,11281793,83947,1.654,5074477,1377119,99.80
02:23:04.416611847,0.25,73133,4788598,4728597,446002,26094077,11832123,95589,1.796,5323040,1450369,99.94
02:23:06.576490227,0.25,256923,8064378,5047071,491383,23188509,10325013,70161,1.482,4733170,1263361,99.72
02:23:08.899285004,0.25,480167,16553518,15263632,2233356,45731947,16611764,212833,2.731,7792894,1995072,99.73
02:23:11.081088736,0.25,340601,11166852,8393617,1295123,66124989,19105171,272160,2.990,9102345,2293681,99.73
02:23:13.185380031,0.25,250062,8738668,5123516,491614,28496011,11877153,100513,1.844,5451162,1454616,99.72
02:23:15.318903232,0.25,87823,5284156,4956029,502937,25262331,11056558,85662,1.718,4984967,1353782,99.72
02:23:17.412195735,0.25,87615,5084671,4943666,480194,25280697,10908601,85396,1.732,4931057,1339112,99.76
02:23:19.550097922,0.25,79054,4958037,4975956,444761,23451183,10902826,80463,1.635,4921297,1333804,99.72
02:23:21.678700904,0.25,83680,4862149,4934305,483250,22508532,10339375,64784,1.382,4688270,1275451,99.84
02:23:23.956023957,0.25,184953,8430027,7439166,838868,34701643,13460742,172203,2.726,6316317,1628238,99.73
02:23:26.082745313,0.25,218643,9528373,4863450,436626,53368904,19991239,277646,3.003,9245121,2422940,99.72
02:23:28.233333275,0.25,81656,4947486,7194206,912098,24862452,11162401,80794,1.619,4990224,1360026,99.72
02:23:30.332946554,0.25,74262,4864924,8078637,1038408,24342931,10767900,80727,1.653,4883569,1312723,99.74
02:23:32.424004116,0.25,70836,5004312,10488621,1325046,24204575,10802662,75057,1.538,4881473,1325188,99.72
02:23:34.487921526,0.25,73549,4877948,7071340,971990,23760558,10980773,77417,1.586,4881062,1353574,99.75
02:23:36.654627912,0.25,91789,5470633,5092402,497055,23162898,10439793,70790,1.489,4755266,1282408,99.73
02:23:38.934278094,0.25,2403015,60495269,8241921,986970,38556126,14827311,135451,1.959,6914768,1788979,99.77
02:23:41.146139517,0.25,77317,5027034,4956064,427259,23978382,11103161,80679,1.615,4995607,1365738,99.73
02:23:43.237337304,0.25,75163,4956268,4918442,466659,25273143,11468601,90980,1.770,5141039,1403251,99.72
02:23:45.386234327,0.25,64735,4775495,4774994,442283,27504422,11809607,84967,1.600,5309952,1452449,99.72
02:23:47.501594181,0.25,152160,6411002,5156546,498047,23162993,10868054,74420,1.519,4898712,1330163,99.72
02:23:49.725420652,0.25,71834,4915261,5001080,475027,23163720,10527716,65596,1.378,4760773,1297023,99.73
02:23:51.829714892,0.25,71185,4880213,4883627,445485,23781497,10602103,71930,1.488,4835294,1298872,99.71
02:23:54.410687655,0.25,121424,6610481,13475017,2181014,96708752,26146379,436880,3.510,12447917,3125502,99.72
02:23:56.497459317,0.25,222741,8319940,9464007,1426290,66745855,19882194,262569,2.784,9429796,2378711,99.84
02:23:58.692773376,0.25,92084,5451885,12256635,2119202,72229060,23231575,288819,2.696,10712628,2833052,99.71
02:24:00.861141397,0.25,113391,6210568,4819949,440248,23551605,10510568,72757,1.514,4805504,1287928,99.72
02:24:02.992046218,0.25,231005,7215885,4881285,434919,23480356,10537246,71855,1.500,4789297,1292742,99.73
02:24:05.065390125,0.25,255269,7834039,4714073,416605,24471566,10924183,81937,1.652,4959001,1329543,99.73
02:24:07.140934228,0.25,241740,7747405,4822612,419571,23317504,10400776,75931,1.585,4790324,1265355,99.72
02:24:09.544908076,0.25,75085,4822664,6773003,790869,23048509,10539823,72657,1.520,4779533,1289245,99.72
02:24:11.720183495,0.25,78239,4897008,5008040,498505,22407371,10456837,69201,1.462,4733871,1294199,99.72
02:24:13.871327557,0.25,73666,4873823,4986734,468804,23779680,10800638,69791,1.432,4873311,1329378,99.78
02:24:16.052644093,0.25,83361,5073717,4693564,409428,23844308,10791279,72516,1.499,4838903,1324270,99.72
02:24:18.182298036,0.25,85900,5079479,7878339,930374,25676737,11365582,79455,1.560,5093266,1391198,99.73
02:24:20.298370702,0.25,78564,5012532,4811622,448904,23654570,11193002,81785,1.636,4998469,1367410,99.72
02:24:22.507015071,0.25,72312,4996379,4943929,457126,48118649,16170832,235564,3.143,7494716,1960152,99.69
02:24:24.917291872,0.25,83494,5381309,7316973,988687,23761972,10992885,77074,1.564,4928861,1347562,99.73
02:24:27.145297951,0.25,82824,5011343,4973787,447858,23104805,10550364,73865,1.545,4780485,1295860,99.72
02:24:29.260061219,0.25,232901,7360908,4920538,442557,23734549,11149278,77142,1.547,4986484,1374012,99.71
02:24:31.429511017,0.25,220930,7251610,4908923,440299,24298997,10919677,73968,1.503,4921012,1342437,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.72
02:24:33.510506696,0.25,71709,4963584,4870517,430993,24905857,11075755,78883,1.584,4980854,1358881,99.77
02:24:35.611066125,0.25,74564,4870540,4943674,434166,23310709,10974444,75298,1.532,4914607,1356290,99.72
02:24:37.752974615,0.25,94449,5774427,6630599,638549,40165355,15110410,185506,2.704,6860698,1833262,99.71
02:24:40.052435484,0.25,265359,9243548,9406276,1438022,65841002,20530384,249866,2.650,9428963,2482538,99.71
02:24:42.171480422,0.25,245654,9078737,5357036,532451,25825516,11249038,81452,1.603,5082556,1378491,99.81
02:24:44.368440220,0.25,250578,9354553,9718680,1415051,23060546,10873137,74492,1.516,4913266,1328342,99.66
02:24:46.530632439,0.25,73144,4855284,4878021,431960,23862581,10952353,75799,1.545,4907346,1346603,99.81
02:24:48.632785732,0.25,186612,7020450,4898994,432703,25432471,11002791,82423,1.655,4979999,1346431,99.73
02:24:50.778391676,0.25,71024,4889129,4937617,444532,40694768,14869216,223797,3.192,7010859,1784846,99.72
02:24:52.915301176,0.25,72489,4951431,5002464,457494,45940447,15002302,221036,3.148,7020799,1809904,99.89
02:24:55.187761959,0.25,77074,4904185,7105329,929105,22820657,10762108,73527,1.503,4891257,1320682,99.72
02:24:57.278356558,0.25,75162,4878553,11292917,1561283,25281195,10989490,80629,1.627,4954484,1350618,99.71
02:24:59.431298657,0.25,94447,5224908,4817787,428080,24898242,10892963,80111,1.611,4972704,1325017,99.77
02:25:01.538172268,0.25,221287,7055771,5174233,474439,22921974,10872423,75884,1.558,4869565,1334304,99.82
02:25:03.677822200,0.25,230996,7417607,5075984,462755,21525088,10304072,67361,1.441,4675556,1271524,99.73
02:25:05.867482213,0.25,74203,4906735,4920595,449711,24454951,10974115,73120,1.468,4981767,1343624,99.72
02:25:07.936663033,0.25,75127,4927313,4798702,446259,40476796,15204919,191172,2.771,6900058,1827786,99.78
02:25:10.312295186,0.25,68036,4894976,7239200,815085,24259009,10960310,73833,1.496,4934510,1338619,99.78
02:25:12.446345680,0.25,68993,4927645,4958436,465434,23145915,10920915,77515,1.576,4918425,1334104,99.72
02:25:14.573158634,0.25,80092,5079132,4873676,431134,22966478,10657490,78069,1.601,4875415,1299739,99.73
02:25:16.709225882,0.25,86419,5035236,4868449,463973,22101290,10630998,67554,1.421,4754428,1312779,99.74
02:25:18.895723939,0.25,79704,5039155,4894670,459326,27709374,11662833,96787,1.833,5279036,1440496,99.72
02:25:20.959254686,0.25,82673,5088832,5321633,524849,43200894,15970672,236960,3.216,7368910,1927636,99.73
02:25:23.175882710,0.25,78913,5042715,4741624,428781,34168747,13339597,133102,2.204,6040337,1627993,99.71
02:25:25.528838779,0.25,222911,8862012,15738899,2544740,62677596,18850198,249367,2.802,8900963,2257055,99.83
02:25:27.667800574,0.25,251177,8979852,5514056,543406,64596105,19486560,246526,2.704,9115681,2354644,99.73
02:25:29.819784154,0.25,406911,11560739,5448652,567632,41979308,15563917,178386,2.425,7355405,1861736,99.81
02:25:31.983679991,0.25,78543,5069197,4978549,455895,24842993,11238812,79946,1.593,5017429,1380406,99.72
02:25:34.053656573,0.25,75815,4990235,4659697,397414,23489479,11088840,79875,1.612,4956535,1361229,99.72
02:25:36.258780787,0.25,77087,4873872,4700426,432026,22977574,10915428,74558,1.528,4880765,1341510,99.72
02:25:38.412203612,0.25,70275,4763203,5005195,493589,23423206,10782749,69040,1.435,4812562,1323334,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.72
02:25:40.737250799,0.25,110309,5879438,4949876,441232,22929381,10504478,62572,1.313,4764431,1295659,99.73
02:25:42.822341958,0.25,78865,4938203,5018488,452277,24027167,10773214,70682,1.435,4927158,1320360,99.73
02:25:44.900334743,0.25,89878,5208206,4904197,445235,23378852,10604900,68202,1.419,4806221,1305384,99.72
02:25:46.978245440,0.25,78049,4975081,4686599,413230,64880916,25410729,294817,2.547,11575510,3177004,99.72
02:25:49.156395676,0.25,71787,4915904,4730962,399156,24859651,11057754,76960,1.534,5015985,1347485,99.70
02:25:51.278918752,0.25,78296,4931625,4852430,428396,56234546,17851768,256515,3.081,8324776,2166897,99.72
02:25:53.347891538,0.25,75696,4834965,4819166,436548,51516213,18108725,266201,3.144,8466507,2187638,99.81
02:25:55.707760837,0.25,1109309,33374533,10757575,1557258,58546156,21821695,249786,2.384,10477998,2530991,99.72
02:25:57.887723389,0.25,80582,4974405,8481671,1073163,39217163,16525816,195930,2.651,7389805,2009213,99.72
02:26:00.072570090,0.25,230333,7215842,4709000,410946,22967156,10926673,72641,1.485,4891145,1343260,99.73
02:26:02.203969367,0.25,235672,7742550,4869661,422336,23628786,11207598,80164,1.594,5028718,1379152,99.72
02:26:04.403168625,0.25,70485,4918874,4919223,450907,23781048,11166868,81075,1.623,4994002,1373653,99.74
02:26:06.512635706,0.25,67207,4777526,4836483,443068,25997094,11279182,84213,1.656,5086374,1386938,99.74
02:26:08.585846101,0.25,188583,7206484,4915254,449423,23775464,10933758,69314,1.424,4867634,1353622,99.72
02:26:10.991569254,0.25,1029176,28928825,8632641,1320481,62627086,18604778,244023,2.761,8837405,2217020,99.72
02:26:13.217319101,0.25,233022,8590038,8337394,1273178,61304850,18347366,231888,2.669,8687508,2188346,99.71
02:26:15.466213311,0.25,315597,12149693,8877592,1361220,73949339,22177499,358001,3.391,10557350,2635025,99.81
02:26:17.571077981,0.25,212886,7998443,4897262,449378,52168174,17033650,247165,3.116,7932435,2063137,99.72
02:26:19.669622245,0.25,76591,4780209,4843364,459404,22513871,10066720,71203,1.525,4670307,1231281,99.84
02:26:21.792795400,0.25,72851,4881793,6312870,726942,23010898,10492329,64458,1.355,4758546,1288638,99.72
02:26:23.927467220,0.25,77684,4979336,7625327,1050500,22790310,10388757,68410,1.440,4751521,1269096,99.72
02:26:26.389386439,0.25,218568,7058407,5778652,611524,24119066,10786621,74696,1.533,4871629,1323332,99.74
02:26:28.472862439,0.25,356328,9884457,5003061,484135,23855567,11131082,82705,1.650,5011525,1359094,99.72
02:26:30.673197514,0.25,82245,5341281,4970323,443992,22584270,10516347,74298,1.543,4814575,1288855,99.75
02:26:32.916836850,0.25,75692,5035360,4912035,459125,22233876,10607258,66880,1.396,4789950,1300433,99.72
02:26:35.045472148,0.25,74429,4975538,4954196,466843,23673907,10751271,73757,1.497,4925458,1308585,99.72
02:26:37.150618281,0.25,67833,4901859,9212386,1067679,24299319,10982239,73574,1.492,4931096,1349684,99.67
02:26:39.171114312,0.25,74610,4923494,4891764,459824,24360348,11395611,75810,1.508,5026142,1400016,99.72
02:26:41.574234889,0.25,74823,4868284,5066616,495415,23244883,10765080,81314,1.665,4884626,1313988,99.72
02:26:43.712342279,0.25,71447,4826414,4822677,444250,44465206,16666146,235533,3.063,7690583,2027677,99.73
02:26:45.886894935,0.25,78237,5071664,4838813,421150,40363094,15076587,217054,3.132,6929194,1831835,99.72
02:26:47.976073949,0.25,80823,5100859,4850244,449166,35752202,13224133,152781,2.542,6010373,1604029,99.73
02:26:50.086192228,0.25,71562,5021189,4903520,447083,23875818,10769606,74511,1.522,4895547,1317599,99.77
02:26:52.212333743,0.25,73114,4876109,7005854,916818,23499762,11111622,79609,1.603,4965700,1358894,99.74
02:26:54.342107484,0.25,72346,4907831,8192662,1067149,24285155,11055761,72402,1.467,4936445,1346196,99.72
02:26:56.843659437,0.25,521327,16092321,9610949,1495783,88350522,27140067,397767,3.117,12761175,3260815,99.73
02:26:59.072940934,0.25,240649,8733817,8160770,1127810,33243199,13493348,107368,1.772,6057627,1662705,99.77
02:27:01.296556034,0.25,260314,9420048,10418628,1491499,41013093,15987664,165878,2.298,7217596,1950402,99.72
02:27:03.609798347,0.25,96418,5847718,4891750,440564,23469875,10823497,70922,1.453,4879521,1332471,99.72
02:27:05.690955624,0.25,78424,5006556,4883398,425173,22991990,10407450,70711,1.481,4774204,1274698,99.75
02:27:07.837750124,0.25,75420,4923507,4841369,431583,61554275,22262906,365930,3.573,10241788,2664486,99.73
02:27:10.039593125,0.25,71921,4946263,4800153,434739,41190398,15276660,225324,3.177,7092137,1838633,99.91
02:27:12.357120146,0.25,72245,4801473,7316763,965002,24336921,10975273,76125,1.537,4953523,1340877,99.32
02:27:14.447579463,0.25,72274,4791742,6991977,959897,23594084,10639997,71897,1.487,4834194,1298812,99.72
02:27:16.591975461,0.25,68421,4710933,4807645,452626,23262764,10437350,73198,1.535,4768392,1281611,99.81
02:27:18.741192015,0.25,233689,7368961,4999955,442763,23147534,10664952,68285,1.422,4800368,1319933,99.73
02:27:20.840674994,0.25,232069,7340745,4824344,422144,21963947,10564266,67756,1.426,4750348,1304964,99.73
02:27:22.959167815,0.25,234589,7329523,4806261,438520,21859813,10464509,70145,1.484,4726663,1284153,99.71
02:27:25.103276764,0.25,72476,4868292,4862589,438639,23387689,11026110,77390,1.563,4952535,1355792,99.73
02:27:27.484751710,0.25,70618,4815042,5011234,472003,23813092,10724848,74284,1.535,4840784,1317564,99.87
02:27:29.610148145,0.25,67975,4853907,5030929,480578,23333228,10605752,71044,1.471,4829996,1299463,99.73
02:27:31.689323342,0.25,66356,4802085,4839794,436048,22798494,10776559,72685,1.486,4890546,1327376,99.71
02:27:33.898125907,0.25,86307,5118658,4777391,412920,21516354,10472139,64535,1.376,4691427,1292894,99.73
02:27:36.078308229,0.25,75652,4917436,4801729,419434,22901141,10939235,72937,1.492,4889894,1349018,99.73
02:27:38.223132044,0.25,70781,4867668,6995845,856963,51412469,17031948,249027,3.167,7862593,2052389,99.72
02:27:40.320661082,0.25,70746,4949936,4794422,404777,49778686,16379329,240578,3.164,7603410,1967215,99.80
02:27:42.803890519,0.25,254443,9766594,11282282,1779466,65921559,19921291,260795,2.768,9422660,2389803,99.71
02:27:45.052705301,0.25,424730,12235214,9027301,1354960,64102028,20009532,241726,2.619,9229503,2416005,99.72
02:27:47.246441522,0.25,250205,9457651,14076291,2048991,70356966,20419200,272761,2.835,9622143,2454419,99.77
02:27:49.413254528,0.25,72314,4963862,4892077,431300,25289152,10952400,77364,1.546,5004364,1343022,99.72
02:27:51.616053321,0.25,63321,4856362,5034616,467464,23411605,10713663,68562,1.413,4853295,1319212,99.72
02:27:53.719345598,0.25,69865,4865514,5057983,483555,22829757,10547753,63346,1.327,4773982,1301598,99.72
02:27:55.793172115,0.25,74701,4876847,4920730,444628,23310258,10530986,70840,1.468,4825257,1287702,99.92
02:27:58.048627632,0.25,83212,5141165,4849106,428240,23537205,10731559,69629,1.431,4867321,1315438,99.82
02:28:00.118633629,0.25,81016,4930662,4809395,438011,22811649,10812760,70948,1.458,4867730,1328517,99.72
02:28:02.303837655,0.25,67635,4853528,4799879,400891,23974656,11118138,83173,1.659,5014226,1358598,99.72
02:28:04.449579383,0.25,66760,4822649,4934012,423848,45426128,15040367,217093,3.084,7040021,1809617,99.72
02:28:06.545331499,0.25,73549,4792798,4967787,463597,45570194,15057058,222981,3.168,7039227,1816484,99.72
02:28:08.632994465,0.25,186026,6868257,5159808,484305,45531818,14849845,220767,3.173,6958565,1793629,99.72
02:28:10.715980043,0.25,72274,4918247,5057989,467164,23418123,10590184,71920,1.496,4807227,1304804,99.82
02:28:13.050675686,0.25,83965,5127338,8114525,1096734,22917404,10433075,66961,1.421,4711974,1281679,99.72
02:28:15.145596069,0.25,77389,4961532,4858564,430204,23657907,10600846,72671,1.497,4854211,1292965,99.78
02:28:17.238701088,0.25,227452,7269609,8003962,947140,24327847,11412591,82139,1.612,5095672,1401718,99.72
02:28:19.373235473,0.25,221603,7001956,4746393,407547,22906670,10884744,72446,1.481,4891624,1335492,99.72
02:28:21.515180511,0.25,67714,4746268,4849422,444330,23451190,10751567,72689,1.502,4840104,1322441,99.72
02:28:23.595638520,0.25,71226,4784186,4837037,444086,23612949,10607391,74883,1.541,4858438,1299448,99.75
02:28:25.737815946,0.25,74397,4818816,4836686,421731,24128453,10789603,75607,1.543,4900934,1329067,99.72
02:28:28.160062473,0.25,257669,10083861,11786762,1848639,64467388,20733999,257030,2.699,9524515,2506606,99.73
02:28:30.317595266,0.25,247890,8948348,9104960,1355837,65837463,20291263,249755,2.677,9330824,2448070,99.72
02:28:32.445005635,0.25,246245,9418875,9454243,1329399,66613164,20486974,245027,2.617,9363328,2477393,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.75
02:28:34.624988673,0.25,69252,4753837,4951503,466609,42567791,16005879,228702,3.115,7342166,1941361,99.72
02:28:36.795777044,0.25,68992,4900154,4930303,430050,62257267,19966892,345202,3.693,9347653,2387961,99.71
02:28:38.874618259,0.25,87051,5151015,4756688,423515,21127462,10214889,64438,1.394,4621471,1256163,99.74
02:28:41.061685381,0.25,75861,5030766,6351144,723208,22998097,10517347,65183,1.369,4760632,1290522,99.75
02:28:43.404778283,0.25,71654,4837347,4852836,425194,23906663,10801658,75023,1.540,4870900,1333433,99.72
02:28:45.523356204,0.25,225685,6940732,4907820,468019,22524475,10261727,67031,1.432,4680910,1261311,99.72
02:28:47.724289683,0.25,213917,8135422,4753723,439904,41140695,15322150,197820,2.828,6994060,1851942,99.72
02:28:49.945578989,0.25,82299,5007096,4714174,418693,24116292,10826564,72485,1.483,4887002,1324265,99.70
02:28:52.114877805,0.25,77484,4787249,4840921,449187,23440267,10624884,77472,1.603,4833666,1294642,99.72
02:28:54.222589541,0.25,71224,4700953,4876599,468629,23492003,10873024,83966,1.709,4912229,1323791,99.73
02:28:56.343786289,0.25,67004,4763526,4840788,449975,24748171,10966620,81737,1.658,4928765,1339137,99.72
02:28:58.734663930,0.25,74083,4880199,5214890,507145,22473380,10632999,73131,1.522,4804645,1306953,99.72
02:29:00.933637598,0.25,78648,5012946,4862416,422932,45008270,14801784,219457,3.158,6949808,1779117,99.72
02:29:02.988356231,0.25,80468,4973782,4649311,412664,40627944,15182579,220558,3.162,6974311,1837229,99.72
02:29:05.182232666,0.25,71536,4895706,4835620,436443,22846536,10871759,75450,1.547,4877545,1325113,99.72
02:29:07.308220059,0.25,69786,4783178,8188355,1022119,23528330,10901194,83382,1.691,4930523,1338633,99.72
02:29:09.466517675,0.25,73801,4960056,7024715,936155,23058174,10546110,64236,1.345,4774874,1293475,99.73
02:29:11.545308573,0.25,69985,4912294,7277082,963480,22456650,10186999,66918,1.434,4665990,1247852,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.86
02:29:13.890881513,0.25,419041,11915314,10387056,1601596,29073800,11592818,96631,1.797,5377806,1416266,99.72
02:29:16.087323547,0.25,260405,9405546,8841547,1376371,50252493,17059379,182794,2.348,7784950,2069607,99.72
02:29:18.226997500,0.25,196846,8099826,12966404,1995091,42816860,15076138,153644,2.239,6863672,1838582,99.73
02:29:20.391199143,0.25,63517,4709372,4941556,453013,23029166,11013920,72617,1.475,4923436,1351747,99.71
02:29:22.580721549,0.25,69558,4906299,5090812,484730,22455064,10280186,61488,1.323,4647914,1266797,99.72
02:29:24.677610241,0.25,69165,4824380,4965504,464232,23240989,10596903,67862,1.406,4828103,1301844,99.72
02:29:26.798868812,0.25,72361,4943125,4942863,454547,68474621,26081698,275607,2.307,11944854,3281990,99.72
02:29:29.157113773,0.25,74069,4914530,4902665,444378,41119536,15134617,230008,3.262,7050570,1815436,99.73
02:29:31.288084550,0.25,67127,4738353,4704949,418749,40468494,14818780,229383,3.304,6942902,1777791,99.72
02:29:33.448925400,0.25,75812,4950312,4831206,432573,23336344,10727467,72485,1.487,4874837,1315542,99.72
02:29:35.570579059,0.25,76306,4954909,7088841,995695,22664890,10504079,63966,1.345,4755863,1293924,99.71
02:29:37.691030323,0.25,227603,9255159,7160136,951796,22690167,10416166,67763,1.422,4764628,1277440,99.78
02:29:39.774219913,0.25,68159,4789040,7544410,1023629,21988096,10452963,67962,1.429,4754558,1286557,99.85
02:29:41.904296717,0.25,77231,4974513,4776338,415642,23809578,10859904,72898,1.489,4897237,1331525,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.79
02:29:44.203218009,0.25,2210401,58601179,4871989,456381,25011406,11565168,89296,1.701,5249667,1411480,99.72
02:29:46.383485607,0.25,67311,4791057,4851915,428884,24401288,11522767,81546,1.595,5111363,1414584,99.72
02:29:48.557351240,0.25,188940,6879657,5088048,470656,24811574,11138511,70655,1.422,4967677,1374169,99.74
02:29:50.649586570,0.25,70281,4807871,5135328,504126,22165613,10742913,66351,1.385,4791355,1326701,99.71
02:29:52.877005749,0.25,72044,4885987,4926754,440624,23423831,10489132,72009,1.499,4804789,1285286,99.72
