horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
11:17:22.461472978,0.25,1655677,50186548,3541436,1546575,31926981,7295371,109937,3.517,3126310,1606834,99.65
11:17:24.327658945,0.25,101568,2230604,1258767,591136,52724791,12380587,203510,3.461,5879271,2639093,99.58
11:17:26.212520954,0.25,98737,2298166,1018788,489463,101624297,22065933,404467,3.641,11107250,4611917,99.59
11:17:28.120260010,0.25,2101967,47920142,2211368,982679,76412963,16297018,319795,4.013,7969007,3390229,99.55
11:17:29.989159381,0.25,119424,2910666,2245573,899999,36774048,8806033,135918,3.458,3930144,1915714,99.63
11:17:31.857154929,0.25,120482,2532688,1064607,558064,31937226,7189906,109823,3.525,3115285,1586567,99.38
11:17:33.746362346,0.25,96289,2132535,1155897,568082,32494992,7589738,109227,3.329,3280598,1681569,99.60
11:17:35.627567215,0.25,98414,2265666,1166532,593692,32083844,7729065,109114,3.249,3358579,1711669,99.57
11:17:37.500459486,0.25,92590,2176578,7126420,2171874,32140976,7473324,116246,3.639,3194445,1616137,99.54
11:17:39.348456303,0.25,94159,2142481,1069272,559456,40681688,8737026,134856,3.503,3849255,1908394,99.48
11:17:41.239528593,0.25,87007,2009475,999328,504444,33052906,7483926,119001,3.676,3237426,1646344,99.55
11:17:43.122177573,0.25,261048,4955799,993983,491733,40705848,10411941,148604,3.229,4601624,2266260,99.66
11:17:44.989626195,0.25,339696,7936062,1138213,573592,29293255,6892527,102097,3.478,2935281,1546926,99.65
11:17:46.870179183,0.25,309197,7032289,2179634,1073208,385618630,68388909,1479628,4.751,31144045,14564942,99.22
11:17:48.826621049,0.25,119231,2811898,3757963,1657738,35650098,7725889,114256,3.486,3277941,1703442,99.63
11:17:50.702252665,0.25,95312,2051421,1300247,652205,35411088,8282870,117082,3.269,3582131,1816511,99.52
11:17:52.581683270,0.25,100745,2361696,1446422,689128,326521382,58915385,668780,2.695,24813190,11125087,99.16
11:17:54.473872063,0.25,90280,2138465,1194171,593070,148629536,33419371,603219,3.485,17306904,6748877,99.65
11:17:56.336589343,0.25,103591,2264296,2138856,1001273,38180808,8849059,139963,3.722,3760398,1903869,99.67
11:17:58.218147251,0.25,121245,2990525,1108874,552126,32965272,7625900,113721,3.564,3190468,1664589,99.38
11:18:00.066053682,0.25,100211,2189222,1114035,551277,30617360,7279910,99927,3.314,3015297,1645085,99.73
11:18:01.960484111,0.25,89702,2108121,965251,464674,30152104,6913743,92537,3.266,2832958,1555735,99.55
11:18:03.814907321,0.25,92717,2357907,1246860,577756,28168576,6865391,87362,3.101,2817567,1558584,99.56
11:18:05.700214121,0.25,82975,1965000,1095215,534093,35647528,7753706,117316,3.564,3291857,1694156,99.29
11:18:07.556690346,0.25,102200,2619778,50514929,21142275,1206476185,178740395,4029976,4.889,82430381,35501733,99.63
11:18:09.465865303,0.25,259556,5235525,2202260,959634,93225548,19801377,305000,3.365,9064537,4027015,99.32
11:18:11.330301059,0.25,375845,7509085,2519228,1129111,88175409,17869390,299275,3.733,8017516,3605306,99.74
11:18:13.202672269,0.25,244374,5561874,4254992,1982999,71166866,15906167,249654,3.558,7016484,3306418,99.19
11:18:15.058402203,0.25,353876,8824668,4580428,1967220,78567852,16848700,279042,3.688,7566703,3442465,99.33
11:18:16.918161383,0.25,233291,5224369,3029379,1390571,104762077,19331790,379179,4.056,9348063,3888000,99.48
11:18:18.877548768,0.25,338246,14125103,1085825,520552,112239820,22212586,331825,3.390,9787794,4311224,99.66
11:18:20.746542105,0.25,85838,2030063,987426,478293,65651132,12414572,248659,4.054,6134024,2562975,99.50
11:18:22.616519926,0.25,102951,2509761,1153322,519846,29967003,6736758,94323,3.347,2817800,1505896,99.65
11:18:24.526987221,0.25,95880,2194734,1001480,460695,84758954,19563595,307610,3.226,9534862,4071615,99.67
11:18:26.404848573,0.25,89279,2151266,2472547,1056204,29647641,6843040,94975,3.358,2828601,1513738,99.66
11:18:28.312211679,0.25,4938430,83030375,3055522,1494683,140172286,27018725,269551,2.524,10677545,5235982,99.74
11:18:30.223511571,0.25,81327,1938586,1070246,500349,35060805,8218877,112104,3.287,3410508,1746019,99.58
11:18:32.110341775,0.25,74588,1757413,1318744,589916,33760204,7559997,104671,3.343,3131323,1682925,99.28
11:18:33.984464034,0.25,85727,2080646,996316,458441,32545791,7257029,100533,3.325,3023785,1609435,99.51
11:18:35.850108440,0.25,107487,2847351,1260814,569479,33148740,7883806,112799,3.389,3328683,1756726,99.69
11:18:37.729768114,0.25,239508,4754093,1284693,538088,33027616,7625704,102832,3.265,3149158,1653711,99.36
11:18:39.590824326,0.25,355122,10622797,1141074,531759,30992094,7217491,97534,3.258,2993684,1578863,99.66
11:18:41.447304641,0.25,78213,1860560,1978260,988331,48504674,12049960,144624,2.726,5305472,2650322,99.65
11:18:43.338795549,0.25,76294,1903712,2397075,1110861,32208055,7037729,96196,3.301,2914551,1541176,99.55
11:18:45.200844655,0.25,275905,6769751,958806,477657,32785554,7408865,102637,3.357,3057563,1605192,99.54
11:18:47.065997104,0.25,84969,2139986,1036890,493399,64765022,13496123,265910,4.049,6566576,2803837,99.77
11:18:49.089630390,0.25,233375,4899171,5408438,2305737,262488691,45161769,507209,2.742,18500786,8329212,99.63
11:18:50.957057361,0.25,95838,2403625,932350,438955,32018448,7246352,95971,3.204,2995501,1626484,99.68
11:18:52.835794348,0.25,97946,2380172,915197,446879,26756407,6128129,80992,3.205,2526808,1373697,99.32
11:18:54.705367753,0.25,90218,2105559,2323437,1005041,30050858,6845746,91593,3.230,2836073,1483064,99.66
11:18:56.574835859,0.25,81440,1955760,1136959,560739,30116993,6874741,89211,3.121,2858733,1559688,99.91
11:18:58.445758006,0.25,70083,1686305,1062891,536436,31401590,7195823,95991,3.250,2953290,1591792,99.58
11:19:00.309004076,0.25,82947,2332208,1050742,527360,33034945,7624112,104767,3.337,3139486,1714602,99.47
11:19:02.196499068,0.25,73539,1838993,879035,407489,36708679,8794366,115375,3.140,3674510,1939416,99.70
11:19:04.064875707,0.25,196957,4007227,967456,450827,46487151,11950945,163994,3.088,5311234,2647500,99.65
11:19:05.988531865,0.25,296054,6631511,969844,461317,63186023,13341680,222341,3.603,6170228,2804247,99.55
11:19:07.854287497,0.25,118465,2887794,43365519,19073746,751216574,114966591,2604031,4.935,52768371,22804786,99.49
11:19:09.755221061,0.25,263600,6394600,4157134,1786812,58828376,13155368,195954,3.454,5672964,2761621,99.33
11:19:11.618614069,0.25,233716,5798597,3845098,1754069,78589185,16904920,252428,3.396,7432391,3458848,99.76
11:19:13.477187424,0.25,208169,4767214,2604315,1157287,127226816,24855248,404384,3.575,11310149,4926866,99.10
11:19:15.354270437,0.25,415962,16152857,3271161,1387519,105159115,20815533,368681,3.794,9717121,4163097,99.65
11:19:17.195159980,0.25,210707,4837095,2061704,921405,85281500,17748180,271175,3.514,7717789,3676725,99.53
11:19:19.056554786,0.25,75897,1943926,1044539,470000,32577380,7310652,95064,3.158,3010166,1649715,99.54
11:19:20.927555306,0.25,81089,1947819,966913,440417,28588633,7090013,86465,3.004,2878450,1603224,99.65
11:19:22.798694327,0.25,90887,2250641,1343621,591996,29910842,6993745,91141,3.197,2850766,1531919,99.63
11:19:24.658586283,0.25,74095,1902837,1260153,619033,134660984,25609605,243549,2.426,10037641,4968713,99.25
11:19:27.007012857,0.25,106602,2811400,1003444,474854,53774743,15909782,182781,2.618,6982393,3559347,99.71
11:19:28.908662820,0.25,308442,6249857,3580032,1599075,165989814,32973298,579146,3.986,14529654,7066372,99.51
11:19:30.804600392,0.25,103670,2635669,1467465,626981,31656829,7632738,93420,2.914,3205858,1679056,99.58
11:19:32.692408914,0.25,72759,1880962,896756,444562,30423345,7082617,87672,3.041,2882832,1595621,99.64
11:19:34.576206724,0.25,72369,1851157,975724,445749,33637397,7935934,103099,3.178,3243800,1774059,99.63
11:19:36.452910141,0.25,68987,1804696,3029400,1283573,33085474,7898304,97869,3.009,3252517,1775861,99.64
11:19:38.323518447,0.25,229356,4528556,929030,434270,34395909,8357727,98512,2.868,3435200,1892990,99.61
11:19:40.205993037,0.25,236277,4713058,989287,447690,396519760,68599991,565171,2.162,26139506,12478846,99.71
11:19:42.076211116,0.25,75862,1881089,1916413,956170,32316746,7878420,94812,2.918,3248852,1751327,99.18
11:19:43.968680094,0.25,132195,3759956,2677201,1084341,26992408,6238066,77820,3.037,2562711,1408231,99.57
11:19:45.853997679,0.25,76614,1979752,1216502,542050,27832082,6614593,82562,3.081,2679664,1477738,99.78
11:19:47.757618541,0.25,71294,1887773,1004510,469463,1619522857,229019208,5114400,4.895,104482486,44642153,98.69
11:19:49.744049614,0.25,366824,7694581,866046,400640,68207884,14013564,259406,3.815,6799145,2920144,99.64
11:19:51.602486638,0.25,76361,2383876,1171895,481107,30836550,7082819,90705,3.126,2901216,1600407,99.69
11:19:53.462924972,0.25,76839,1954539,994432,477216,28965902,6848856,85725,3.079,2784447,1572690,99.70
11:19:55.343085378,0.25,76856,1938112,1020088,479120,28970005,6594495,83506,3.099,2694714,1464720,99.65
11:19:57.222995855,0.25,77547,1926805,1069912,498875,34393748,8301848,106695,3.061,3485820,1861405,99.27
11:19:59.088174243,0.25,67175,1680694,928420,451599,28325366,6613347,81953,3.060,2678457,1487322,99.53
11:20:00.949077786,0.25,74356,1904055,1277048,555218,231420840,39887464,349321,2.282,15304511,7380843,99.64
11:20:02.812775788,0.25,76150,1952049,944701,447606,30459682,6925262,88676,3.140,2823697,1553118,99.57
11:20:04.678212132,0.25,238849,5019861,2019786,911244,38167958,8651272,104082,2.886,3605887,1935298,99.64
11:20:06.545315358,0.25,219329,4210043,1474436,728026,31951310,7117805,89327,3.089,2891443,1595354,99.64
11:20:08.427159791,0.25,2000372,35627718,44992923,20784159,100019362,21110448,361655,4.010,9019522,4351211,99.65
11:20:10.355892561,0.25,121040,3082822,3222597,1513893,76619429,20103954,276502,3.097,8927053,4305982,99.33
11:20:12.217256389,0.25,173524,4274249,4287727,1882810,68143938,14164697,209589,3.483,6017041,2959057,99.65
11:20:14.085170585,0.25,167123,3947064,2579024,1144606,106362092,22339856,399210,3.903,10227874,4387108,99.47
11:20:15.944356505,0.25,220681,5378010,2077930,928965,113171704,22102955,393941,3.820,10311562,4407714,99.80
11:20:17.801979747,0.25,197254,4480984,2667166,1025291,84368845,19378738,260797,3.131,8330612,4089116,99.60
11:20:19.688969321,0.25,74591,1909319,1031504,470737,28482189,6657369,88007,3.183,2764608,1475144,99.79
11:20:21.562466636,0.25,72980,1905826,3356181,1051408,322119052,55683121,458806,2.161,21228868,10098774,99.65
11:20:23.436205496,0.25,68699,1780161,1035108,510480,28671899,6623640,78844,2.914,2706138,1502155,99.65
11:20:25.315216769,0.25,72830,1887377,1102529,497580,30118311,7088701,88180,3.061,2880355,1570179,99.59
11:20:27.175826463,0.25,68389,1816250,986070,471608,33567361,7844933,103536,3.204,3231225,1735922,99.68
11:20:29.211224404,0.25,289162,5874617,2799394,1264482,80004188,17436184,281484,3.729,7547714,3738601,99.52
11:20:31.106886185,0.25,73165,1882456,942472,426250,32022188,7510407,96634,3.151,3066806,1678743,99.55
11:20:32.968605904,0.25,212866,4184658,945790,446813,29804974,7181138,87457,3.008,2907316,1611669,99.65
11:20:34.844157468,0.25,229369,4597531,3204002,1202258,27421785,6458386,81438,3.074,2649466,1443501,99.32
11:20:36.711829866,0.25,174281,3858105,971440,439419,28955041,6917960,86327,3.038,2841127,1552465,99.31
11:20:38.654674399,0.25,71562,1848333,2022332,973242,30943890,7043537,89091,3.086,2887027,1576498,99.37
11:20:40.526628716,0.25,67164,1767787,2396227,1091449,26747263,6467964,81482,3.072,2652258,1473833,99.67
11:20:42.407429597,0.25,71392,1862004,960708,456466,31033785,7109912,88146,3.015,2923857,1571555,99.70
11:20:44.291981009,0.25,72105,1824435,1733052,660529,66253657,14075897,258830,3.796,6818210,2970476,99.65
11:20:46.194554646,0.25,66732,1734496,834867,398410,77006261,14950109,242104,3.503,6912180,3189535,99.77
11:20:48.040018248,0.25,353496,14269742,958936,443818,1180541227,181622967,3935888,4.796,82069421,36595887,99.67
11:20:50.078957927,0.25,288473,6130491,1432700,661619,30141693,7134083,90715,3.120,2907825,1609984,99.69
11:20:51.943255443,0.25,77508,1967572,914233,429260,26268731,6244675,76160,3.006,2533810,1405106,99.62
11:20:53.829426222,0.25,77326,1974676,1035455,474349,26553027,6371148,77623,3.025,2566326,1414269,99.64
11:20:55.697022294,0.25,65280,1755519,996884,483886,26773347,6169715,78066,3.093,2523793,1369405,99.68
11:20:57.571589787,0.25,67356,1781054,1046605,492119,31181227,7271458,90019,3.070,2932642,1573122,96.92
11:20:59.457645428,0.25,93444,2528376,1105190,532514,29720992,6790291,84451,3.052,2766904,1517231,99.54
11:21:01.330254063,0.25,89396,2756762,949205,432358,31864418,7095557,93913,3.246,2893401,1578468,99.73
11:21:03.209055930,0.25,208139,4010678,954768,438928,31292566,7225544,93143,3.152,2954919,1623957,99.66
11:21:05.084405894,0.25,306254,6542226,976590,450980,34819432,8727310,109004,3.001,3632790,1914973,99.71
11:21:06.952158326,0.25,74439,1997458,2329854,1061342,27616160,6698410,81652,2.992,2729062,1499274,99.57
11:21:08.801899027,0.25,3004433,54955566,44108634,19885406,104586858,20746177,327622,3.688,8883091,4314626,99.46
11:21:10.718550187,0.25,217448,5781222,2194193,945640,67206465,15182483,211288,3.334,6337585,3171872,99.76
11:21:12.595265598,0.25,171385,4192509,2227943,996595,114797693,21806799,380393,3.763,10109862,4415034,98.90
11:21:14.477569180,0.25,187065,4654497,2475009,1146590,105140408,21795478,348152,3.523,9880942,4329492,99.64
11:21:16.322873189,0.25,185817,4499314,2805042,1275208,73717622,15612498,224681,3.449,6514783,3230890,99.35
11:21:18.168834549,0.25,204911,5263007,2819454,1194262,66375752,14887747,215431,3.453,6238363,3161672,99.65
11:21:20.016150572,0.25,69190,1815562,919511,437753,29424176,6625632,81490,3.030,2689646,1501236,99.52
11:21:22.031505583,0.25,64425,1742392,1105605,506407,34174806,7270973,92065,3.129,2941980,1587391,99.55
11:21:23.873459017,0.25,77238,1948364,8671454,2339924,110651510,19964748,174796,2.265,7716539,3807313,99.92
11:21:25.750011152,0.25,66471,1760475,816391,386307,29288523,6535598,83585,3.106,2690779,1464999,99.23
11:21:27.614745415,0.25,63114,1705655,899115,426325,29489819,6696822,85549,3.109,2751522,1510319,99.69
11:21:29.629372098,0.25,323311,6791302,1723601,840310,69458575,14365756,225775,3.654,6178680,3113816,99.52
11:21:31.514637454,0.25,204206,3928487,907590,431558,33461632,8518612,98459,2.831,3478088,1759886,99.60
11:21:33.398454219,0.25,219674,4479764,856597,393709,28049805,6512924,73707,2.814,2619209,1479702,99.68
11:21:35.261125823,0.25,117940,3145869,2072261,974506,31000341,7185648,87182,2.991,2914920,1639480,99.66
11:21:37.105898449,0.25,65180,1832963,1886799,939971,26709084,6306502,77679,3.045,2551048,1403876,99.56
11:21:38.954479775,0.25,72271,1894352,924892,424762,72695948,14435537,253697,3.643,6964737,3023787,99.65
11:21:40.970542525,0.25,71241,1877383,960445,448014,53784257,11379623,222638,4.011,5551354,2388366,99.74
11:21:42.852667223,0.25,75528,1951496,864381,396047,66287872,13064317,243503,3.835,6348920,2754250,99.56
11:21:44.713183454,0.25,68714,1810947,2090322,897646,29701894,6850103,85329,3.079,2770876,1544545,99.66
11:21:46.592671897,0.25,66402,1724755,901506,431106,29256335,6780327,84158,3.049,2759745,1519253,99.67
11:21:48.456038877,0.25,69376,1787350,860619,414619,1494721352,218507739,4794641,4.883,98189183,43774627,99.43
11:21:50.417404825,0.25,92092,2266365,1324773,602835,27276687,6316337,74187,2.905,2553401,1435402,99.61
11:21:52.310783567,0.25,64190,1710824,913978,425758,28738956,6629213,80272,3.013,2664559,1500405,99.56
11:21:54.168563615,0.25,64389,1696303,945470,448201,31385472,6873236,84943,3.074,2763082,1544774,99.55
11:21:56.038975428,0.25,66843,1747375,888119,420030,57424877,11936870,189983,3.532,5378224,2536454,99.41
11:21:57.924363872,0.25,68163,1795657,885623,399917,28646031,6403752,79742,3.089,2581714,1443255,99.65
11:21:59.793618393,0.25,207702,4016629,839522,379033,29421831,7007120,84471,3.003,2812569,1563887,99.54
11:22:01.661774728,0.25,205845,4021058,927805,442399,29263793,6733754,81105,2.992,2710493,1522795,99.78
11:22:03.530996681,0.25,69866,1828238,2567718,1081962,26293201,6281021,71484,2.833,2523243,1430923,99.27
11:22:05.421836666,0.25,71565,1826676,1947928,954715,27039877,6101689,72768,2.972,2448760,1399675,99.49
11:22:07.420615110,0.25,66000,1793487,2588174,1085997,24862431,6145626,72354,2.932,2467845,1405811,99.64
