horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
22:50:11.117524996,0.25,397138,8677462,7947652,2499921,114141321,24640586,420165,3.576,11748115,5102972,99.63
22:50:12.974914523,0.25,73464,1926179,877642,422783,28659226,6780217,85837,3.121,2750569,1510614,99.55
22:50:14.847109010,0.25,82840,2041598,975585,458134,29340234,6837389,83842,3.029,2767945,1564034,99.40
22:50:16.741489774,0.25,76154,1928780,890212,430316,27974474,6260190,79416,3.082,2576667,1428571,99.72
22:50:18.625233767,0.25,70071,1784821,1174552,550216,28665571,6486205,81497,3.093,2635149,1455532,99.70
22:50:20.617348496,0.25,72717,1885907,993455,462782,27612601,6518993,81036,3.029,2675039,1474598,99.28
22:50:22.497853401,0.25,98232,2863719,995654,469765,31081922,7353673,89771,3.038,2954539,1646102,99.51
22:50:24.360355479,0.25,191651,4569141,1014539,468558,194310164,36503542,691916,4.183,16541337,7047651,99.55
22:50:26.259475370,0.25,70648,1822877,944674,437131,49908491,10450250,122921,2.934,4189135,2161657,99.15
22:50:28.136060258,0.25,207560,3932876,1030294,467561,29621977,6530400,82369,3.067,2685592,1465656,99.63
22:50:29.994664685,0.25,211874,4130331,992177,465308,30209139,6825233,87714,3.155,2780584,1520084,99.57
22:50:31.875845682,0.25,74823,1884008,1830367,903514,31013822,7255466,91144,3.009,3028704,1584683,99.57
22:50:33.759273578,0.25,70838,1795823,2130116,984274,75580043,20549039,306368,3.137,9766213,4364141,99.48
22:50:35.608842214,0.25,81385,2021977,1967881,928974,27815968,6475901,81072,3.065,2645425,1448074,99.70
22:50:37.465703719,0.25,73584,1884095,864839,410351,64017180,12306990,238308,4.012,5939266,2560416,99.69
22:50:39.357236260,0.25,71631,1864427,985643,445364,315281523,67193550,1312824,4.172,31465969,13659923,99.68
22:50:41.243518720,0.25,78615,1980221,920394,417719,29897019,6715512,87869,3.196,2749578,1492422,99.33
22:50:43.115812409,0.25,77107,1916780,972886,459780,27856855,6338577,78132,3.016,2590283,1431390,99.53
22:50:44.982299019,0.25,69907,1746999,881279,429844,30262281,7085552,86966,3.047,2854564,1582992,99.66
22:50:46.851465953,0.25,88360,2409537,1041563,506078,29004803,6685195,77277,2.905,2660404,1531188,97.68
22:50:48.726042739,0.25,68762,1751586,887148,430901,30159321,6984967,87008,3.048,2854355,1561236,99.20
22:50:50.602736809,0.25,74194,1939252,988216,464259,30825847,6960129,90156,3.162,2850965,1571003,98.88
22:50:52.487033496,0.25,347859,15283620,904281,417673,29626239,6956965,83113,2.973,2795916,1567974,99.66
22:50:54.339771943,0.25,320379,6404359,962099,455875,460538148,93854940,1922149,4.443,43259323,19253710,99.55
22:50:56.209429599,0.25,165721,3825659,3074871,1245246,48290262,10197024,143239,3.335,4294798,2158472,99.68
22:50:58.061848846,0.25,67791,1824231,2067689,995346,27661452,6747474,82152,3.014,2725852,1527414,99.11
22:50:59.927251552,0.25,67539,1778454,1403750,680947,26539645,6472698,79897,3.038,2629931,1469409,99.28
22:51:01.797288832,0.25,67662,1704986,964216,449208,66746109,14329327,260702,3.875,6728575,2981165,98.86
22:51:04.150020546,0.25,70020,1868598,2270151,1050592,27390911,6658638,79248,2.916,2717835,1507063,99.21
22:51:05.998354206,0.25,166753,3695024,1198300,572416,30014549,7317480,91271,3.071,2972151,1661319,99.54
22:51:07.859363373,0.25,65261,1665056,952933,452598,63010147,12337789,239395,4.005,5977305,2555109,99.67
22:51:09.734795508,0.25,62346,1693875,12539525,5633337,88027947,16735874,337810,4.218,8008722,3498856,99.76
22:51:11.621567339,0.25,73293,1888929,928714,439265,29158656,6820535,88158,3.164,2785892,1522061,99.64
22:51:13.485036631,0.25,77381,1868822,893271,412410,30882697,7062095,88139,3.068,2872858,1584695,99.02
22:51:15.333120561,0.25,71538,1793645,1059457,483113,56106655,11901737,189828,3.517,5397784,2539140,99.54
22:51:17.200586201,0.25,68652,1807496,1021878,480842,35862823,8990760,104072,2.824,3685262,2061252,99.48
22:51:19.063337628,0.25,64512,1670445,977205,470045,26798323,6170452,75721,3.014,2511923,1397746,99.66
22:51:20.941662226,0.25,74870,1863172,952112,442230,29497023,6491831,84972,3.200,2655721,1427043,99.30
22:51:22.821436620,0.25,66792,1767035,8250396,2154593,35423105,7936488,105559,3.241,3257110,1787734,99.56
22:51:24.678670354,0.25,223423,4278155,15566848,7068880,36581493,7807240,106668,3.315,3217592,1698275,99.36
22:51:26.566463748,0.25,207716,4093024,943791,444331,30927625,7976272,97586,3.107,3141105,1557578,99.64
22:51:28.423700617,0.25,69481,1760873,2091834,951502,24940635,5920416,74728,3.113,2400885,1309780,99.72
22:51:30.298018994,0.25,68664,1798610,1916191,935152,29049207,6760113,84017,3.082,2725855,1496441,99.65
22:51:32.159071878,0.25,67689,1781657,973859,458303,58874845,13064573,245368,3.921,6257736,2583565,99.64
22:51:34.017615455,0.25,75587,1958119,2049841,901066,60712985,11781951,231982,4.054,5722756,2461460,99.66
22:51:35.902758947,0.25,172249,3805238,986364,449317,27760496,6609257,82348,3.083,2671390,1511957,99.65
22:51:37.791130626,0.25,76506,2054605,940702,421651,114046053,22992753,219670,2.446,8980683,4521684,99.55
22:51:39.638138041,0.25,72023,1880071,14812413,6674570,84279558,16968392,266393,3.608,7384335,3524278,99.67
22:51:41.499140497,0.25,169606,4970423,4214812,1493322,122675840,24119378,262749,2.700,9731880,4669796,99.55
22:51:43.340286346,0.25,234552,7946419,3068827,1145508,29469457,7074203,88121,3.097,2845718,1605746,99.57
22:51:45.193438825,0.25,69871,1860323,998449,478558,61962725,12697461,204847,3.574,5731172,2689085,99.92
22:51:47.069205106,0.25,77133,2021259,878021,406490,29481049,6880274,84352,2.997,2814111,1548909,99.67
22:51:48.935220200,0.25,447449,15518114,869097,406262,30058008,7020291,87021,3.084,2821839,1573591,99.64
22:51:50.798818799,0.25,149407,3059610,902912,428584,30409223,7347076,90089,3.013,2990340,1672906,99.59
22:51:52.662705087,0.25,71118,1832853,2475035,1091289,29617165,6987341,87151,3.083,2826976,1517851,99.68
22:51:54.533143818,0.25,74334,1903261,2264097,1085733,152188233,31316322,565413,3.963,14267377,6417908,99.57
22:51:56.395364320,0.25,73236,1915960,885737,411461,60684965,12308948,234378,3.962,5916245,2588158,99.54
22:51:58.282522594,0.25,70287,1861376,929708,433943,64266472,13567499,247570,3.787,6536889,2841482,99.57
22:52:00.153807906,0.25,71141,1826814,1004546,461662,28192032,6566793,84279,3.130,2692614,1482926,99.52
22:52:02.004927797,0.25,74776,1907392,974830,438167,32483892,7516764,91111,2.993,3044128,1681042,99.52
22:52:03.860385634,0.25,74730,1917468,10753629,2861089,31438467,7051250,87598,3.047,2874623,1575547,99.61
22:52:05.735035258,0.25,62080,1596832,1315756,666515,28111845,6768082,81685,2.999,2723669,1535254,99.31
22:52:07.617362191,0.25,70837,1890101,917583,442708,25617016,6033126,72205,2.956,2442811,1363099,99.65
22:52:09.482360976,0.25,76516,2199218,1074453,479505,417076119,85893586,1815082,4.512,40224568,17633606,99.66
22:52:11.358501724,0.25,81612,2090477,974091,435143,36097483,8456577,112825,3.180,3547773,1877681,99.56
22:52:13.233622695,0.25,211301,4067442,952982,439718,33150652,7124780,93942,3.202,2933917,1578787,99.57
22:52:15.108533697,0.25,209888,3849223,951108,437187,30647252,6984446,91268,3.150,2897578,1577466,99.66
22:52:16.966843198,0.25,71144,1781519,1770582,860329,26635250,6239824,75593,3.013,2508806,1399460,99.70
22:52:18.845115216,0.25,68847,1843949,1987761,981622,107891231,21765809,205617,2.418,8504424,4257612,99.69
22:52:20.720345838,0.25,59719,1577223,1006610,495768,28453242,6546204,80612,3.014,2674924,1468006,99.66
22:52:22.582618162,0.25,72465,1856293,939032,434410,57568943,11887079,228268,4.019,5679252,2374827,99.69
22:52:24.466529539,0.25,198206,4912716,3287931,945338,419496640,86407202,1789599,4.487,39880703,17813825,99.67
22:52:26.462522125,0.25,166275,3888511,2237954,998331,77648319,16110384,252343,3.638,6936864,3241491,99.04
22:52:28.303133443,0.25,70068,1837149,955185,431315,29901675,6957072,87567,3.105,2819779,1565831,99.66
22:52:30.187087660,0.25,76101,1903165,994121,459764,26920166,6384570,78921,3.049,2588388,1420590,99.56
22:52:32.061476319,0.25,73886,1873226,1021463,480185,26258790,6437510,74190,2.853,2600271,1477932,99.73
22:52:33.941591471,0.25,80642,2174045,3065298,1207804,28119525,6560489,79249,2.998,2643418,1500443,99.61
22:52:35.907737149,0.25,175856,3956881,1210881,553463,31594645,6936319,85471,3.027,2823850,1572615,99.71
22:52:37.784149575,0.25,60687,1618557,1035883,473483,31978979,7348125,96415,3.202,3011110,1630433,99.54
22:52:39.650241641,0.25,66114,1777694,1571658,717424,134240415,27892587,486544,3.826,12717388,5732035,99.55
22:52:41.535021084,0.25,214159,4375655,1030269,459351,30103685,7176874,87808,3.039,2889683,1618057,99.68
22:52:43.395141097,0.25,228274,4844230,1031747,447936,30152980,7173948,89728,3.100,2894456,1615483,99.54
22:52:45.259647708,0.25,247361,10884007,1862419,921092,55831716,12877089,205570,3.485,5898491,2690086,99.61
22:52:47.111571754,0.25,67920,1775254,2592526,1144250,28624327,6799554,83211,2.992,2781111,1510728,99.67
22:52:48.972561366,0.25,67305,1749786,951254,445449,55139302,9288984,162082,3.765,4304661,1928159,99.59
22:52:50.815510390,0.25,68350,1901663,955278,421592,66637181,14402190,259511,3.736,6945473,3034491,99.77
22:52:52.664370130,0.25,70864,1766260,1005529,456714,30154107,6923142,88152,3.132,2814758,1545272,99.65
22:52:54.535835575,0.25,82005,2015271,941513,420988,399623734,84844237,1779754,4.486,39670505,17254644,99.28
22:52:56.391733194,0.25,86041,2174708,840726,380348,32710488,7688983,96677,3.124,3095029,1699541,99.34
22:52:58.249788914,0.25,66930,1777254,1039361,493280,31408429,7259552,89254,3.040,2935666,1635986,99.60
22:53:00.122810860,0.25,68978,1758042,7304512,2029129,25296651,5744891,68492,2.935,2333744,1267629,99.66
22:53:01.976166901,0.25,66360,1671553,1017691,442078,30098469,6994327,91113,3.179,2866532,1553584,99.55
22:53:03.838519886,0.25,62485,1605381,929887,420403,29928755,6866482,87263,3.121,2796061,1548843,99.56
22:53:05.706163953,0.25,345950,11230371,1946944,888209,29869100,7050345,88842,3.112,2854995,1569524,99.55
22:53:07.569975508,0.25,80909,2030720,912182,416753,28318121,6660728,83017,3.078,2697479,1480100,99.71
22:53:09.424372444,0.25,69845,1821917,1826382,880993,200483363,44861507,906769,4.449,20381946,9474651,99.49
22:53:11.262267833,0.25,231451,5381575,2368401,1078327,84751076,19338787,299106,3.443,8686988,4062919,99.79
22:53:13.150200755,0.25,69458,1810820,945038,444652,65432245,13235599,243650,3.759,6481751,2776158,99.65
22:53:15.014622328,0.25,67571,1776816,869399,403613,148424991,27932601,369135,3.088,11952809,5309276,99.49
22:53:16.899406318,0.25,68880,1782538,870828,406389,30134513,6523228,87104,3.269,2664414,1434952,99.54
22:53:18.771998514,0.25,65946,1716649,947306,421211,30846482,7047999,86064,3.017,2853086,1598309,99.41
22:53:20.654629248,0.25,75624,1905927,951680,435540,25814500,6251142,73681,2.941,2505281,1414611,99.23
22:53:22.505957627,0.25,68172,1700444,977363,452673,31488624,7357086,89563,3.029,2957114,1622863,99.60
22:53:24.521844842,0.25,69769,1771406,987765,455717,404820027,91662225,1813874,4.257,42608397,18979614,99.61
22:53:26.411886797,0.25,141075,3094028,1045925,467820,30591996,7082174,85878,3.034,2830912,1592443,99.53
22:53:28.253069204,0.25,65127,1773086,941387,441807,28798796,6509092,80258,3.050,2631815,1471166,99.51
22:53:30.119066688,0.25,69231,1829652,930046,434571,28010666,6422929,79109,3.012,2626814,1456468,99.64
22:53:32.003602912,0.25,244960,5178008,874283,389800,29478554,6492409,80636,3.051,2643203,1461203,99.76
22:53:33.862425759,0.25,210957,4120314,916101,415759,27963951,6629166,86998,3.238,2686906,1507288,99.55
22:53:35.720976314,0.25,69385,1847921,2959715,1378418,284391394,49344996,413265,2.197,18807205,9041817,99.30
22:53:37.583418741,0.25,78144,2018650,1898769,940754,26812887,6315921,75759,2.961,2558471,1447251,99.54
22:53:39.447441997,0.25,67509,1732803,985466,439281,93430083,19013956,375425,4.261,8810200,3963012,99.54
22:53:41.310690667,0.25,169535,6012347,13660411,3464273,63501334,12378173,237328,3.992,5944624,2578493,99.75
22:53:43.158360715,0.25,76484,1946828,1069235,472821,30157396,6800154,82716,2.986,2769753,1540602,99.56
22:53:45.045999518,0.25,85827,2212221,919941,419110,26287183,5857519,74656,3.116,2396161,1309628,99.66
22:53:46.919060691,0.25,72038,1855723,1011923,466298,30679793,6808244,85259,3.083,2765258,1521366,99.65
22:53:48.803039800,0.25,68723,1905126,994517,478827,27947304,6614708,80562,3.018,2669464,1488801,99.70
22:53:50.684592579,0.25,73320,1939654,988124,471594,28747356,6918462,83642,3.006,2782900,1537040,99.21
22:53:52.705819060,0.25,71949,1927861,1055608,509310,29347677,6493806,79664,3.026,2632568,1461184,99.68
22:53:54.584593575,0.25,70595,1853490,990456,454239,383830219,75947633,1607247,4.639,34650005,15617750,99.17
22:53:56.477365068,0.25,252724,5749220,2997542,1299330,78801398,16601165,248942,3.466,7181808,3455633,99.41
22:53:58.338129341,0.25,249004,5228781,987252,466277,31358435,7120257,89821,3.130,2869558,1610346,99.52
22:54:00.207639132,0.25,212158,4073504,1023797,466485,28759010,6435398,79466,3.046,2609266,1443822,99.70
22:54:02.083510939,0.25,75339,1864973,924842,414610,28933674,6812000,82144,2.974,2761620,1513513,99.68
22:54:03.961032432,0.25,65086,1692983,3215158,1441053,29473675,6985054,87664,3.090,2836760,1559048,99.63
22:54:05.828870431,0.25,89074,2159062,1008293,475699,31405232,7346911,90711,3.051,2973044,1645183,99.56
22:54:07.709873943,0.25,71840,1881490,1026039,487884,59978530,11432557,222312,4.002,5555000,2423578,99.65
22:54:09.550539737,0.25,70029,1816036,948662,428070,258360875,55963860,1133449,4.446,25495932,11867924,99.54
22:54:11.437512591,0.25,143187,3264840,974153,421451,31780449,7168255,89787,3.101,2895441,1628517,99.65
22:54:13.294604808,0.25,72241,1826214,1083901,468485,27086065,6459270,79965,3.043,2627651,1461454,99.70
22:54:15.177694771,0.25,70991,1829502,905176,436647,54354433,11883848,196783,3.625,5427951,2509743,99.66
22:54:17.054742533,0.25,74998,1934496,2812969,906396,134064992,26116067,234631,2.342,10020218,4891381,99.63
22:54:18.900999612,0.25,63200,1680047,927332,434230,31372248,7133062,88693,3.064,2894304,1597300,99.26
22:54:20.781638005,0.25,62553,1675538,1006727,466773,29316523,6929431,88828,3.123,2844384,1571292,99.66
22:54:22.638634267,0.25,72431,1990107,863387,398853,32308211,7075709,90303,3.133,2882459,1567304,99.11
22:54:24.535542936,0.25,211507,4148497,882847,396297,108877225,23053978,436858,4.304,10149231,5073155,99.72
22:54:26.413097958,0.25,195904,4282675,892572,400381,32405584,7169269,88634,3.079,2878612,1610850,99.56
22:54:28.263970235,0.25,66499,1769732,1994483,962588,28458363,6667399,79950,2.980,2682883,1503343,99.56
22:54:30.145037479,0.25,74264,1923743,2212251,1007807,29051676,6596726,78666,2.971,2647544,1496918,99.65
22:54:32.007417166,0.25,72419,1868343,950687,449953,67188967,12383566,232760,3.882,5995283,2612500,98.99
22:54:33.899829550,0.25,61076,1634445,2512922,1025415,63848058,12957084,245411,3.921,6258264,2702150,99.59
22:54:35.786454003,0.25,63127,1680677,1032614,463328,30592456,7212119,88694,3.024,2932832,1617232,99.56
22:54:37.693120508,0.25,70735,1808382,964606,457990,29081416,6710697,86278,3.141,2747130,1496998,99.12
22:54:39.578654816,0.25,74245,1838173,895940,404047,172887114,39182713,758048,4.314,17571916,8508833,99.73
22:54:41.451567165,0.25,218561,5193668,2368893,1046026,77966709,15944738,234685,3.433,6836229,3288047,99.53
22:54:43.336175731,0.25,231612,10484038,1463408,573801,29104658,6805193,81257,2.939,2764779,1537360,99.56
22:54:45.199290576,0.25,68691,1806929,1066585,484599,57439014,11897320,190584,3.542,5380037,2518368,99.67
22:54:47.063637952,0.25,73993,1889862,990984,442594,29936037,7156699,94001,3.168,2967525,1605910,99.63
22:54:48.935006949,0.25,58980,1597019,945028,430345,30348840,7205101,88537,3.049,2903521,1636400,99.64
22:54:50.821926537,0.25,200930,3926756,954874,442583,31668152,7274299,87741,3.003,2921838,1625347,99.60
22:54:52.692028988,0.25,158108,3371853,975839,453749,29258411,6749816,82190,3.030,2712605,1502187,99.70
22:54:54.539281131,0.25,72840,1878720,2062432,988303,30892490,7415667,93177,3.092,3013147,1640335,99.55
22:54:56.457084779,0.25,83858,2163713,2428383,1077849,29236059,6853068,86514,3.127,2766511,1522569,99.58
22:54:58.329896751,0.25,61229,1579551,1067040,495501,29952687,6890417,82381,2.979,2765162,1555922,98.41
22:55:00.205396817,0.25,71288,1893923,986622,461979,61570279,13374869,248730,3.984,6242467,2615141,99.68
22:55:02.074687967,0.25,71959,1837377,926047,417968,30415360,6908156,86886,3.061,2838160,1545883,97.98
22:55:03.948665941,0.25,65287,1712207,2434116,995708,32807207,7481829,95347,3.138,3038235,1661122,99.66
22:55:05.804186976,0.25,68283,1792792,951869,443389,31030242,7218132,87802,3.001,2925410,1623561,99.54
22:55:07.668716974,0.25,67693,1760076,1032684,462789,27742110,6767101,80604,2.953,2729868,1535310,99.64
22:55:09.506886780,0.25,68597,1807230,930999,430594,31690101,6831977,85928,3.104,2767885,1532495,99.21
22:55:11.424152841,0.25,60721,1621116,967463,431320,33459866,7258359,92336,3.149,2932451,1634606,99.65
22:55:13.301829577,0.25,68313,1789903,1030434,471176,29830604,6795160,86110,3.083,2792826,1520906,99.56
22:55:15.157642848,0.25,145309,3048344,959478,443752,63316186,12626016,204381,3.591,5692086,2660501,99.61
