horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
11:07:14.868913494,0.25,73134,2006125,1153090,492997,67021471,14216979,264446,3.862,6847356,2979939,99.60
11:07:16.726115756,0.25,68660,1789206,1037674,463153,45688179,10061665,169171,3.678,4599425,2216341,99.69
11:07:18.595876708,0.25,83790,2054563,1038756,488953,34733524,8091626,104578,3.098,3375895,1800044,99.69
11:07:20.466673763,0.25,224676,5395404,935869,458649,31310340,6869653,88968,3.155,2819679,1527067,99.83
11:07:22.366828980,0.25,276624,5701547,2849058,1348819,61355972,13639683,207302,3.562,5819805,2925560,99.54
11:07:24.248104266,0.25,70624,1788456,1113195,511180,31160447,7179095,89766,3.070,2923960,1597306,99.67
11:07:26.132016665,0.25,70296,1769041,1288549,568538,33375219,7803338,95711,2.986,3205286,1748395,99.54
11:07:28.023813101,0.25,69373,1725272,925946,437211,30560845,6942373,89821,3.170,2833736,1549432,99.56
11:07:29.886710734,0.25,66317,1731013,11700142,3054225,30249897,6656387,90622,3.324,2726078,1442137,99.50
11:07:31.735384675,0.25,327835,6415931,900745,414220,34547299,8158584,100901,2.988,3376771,1802082,99.57
11:07:33.601690475,0.25,192395,3725341,995739,481287,29055489,6732066,85629,3.139,2728006,1498094,99.64
11:07:35.467683207,0.25,67975,1722496,1878521,941251,30168992,6804238,86477,3.113,2777910,1516098,99.11
11:07:37.339112228,0.25,75093,1945121,2000705,945956,32096779,7109293,90596,3.118,2905898,1600023,99.67
11:07:39.217292664,0.25,76069,2051744,986214,466308,63450677,13257893,248704,3.845,6468810,2784570,99.30
11:07:41.079121673,0.25,67530,1726437,925728,450018,713046323,126931415,2716844,4.643,58515822,25928473,99.62
11:07:43.017117716,0.25,201649,4802800,3250052,1403902,65933367,14227976,211775,3.390,6246520,2923346,99.60
11:07:44.861686251,0.25,164711,3996520,2607529,1209216,83447657,17536592,250873,3.250,7718079,3680597,99.33
11:07:46.734769252,0.25,115104,2796455,2120511,981630,68503440,14338807,216203,3.479,6214442,2940809,99.46
11:07:48.589805311,0.25,224768,5620726,2046855,931734,78526342,17308022,239588,3.244,7386251,3659586,99.66
11:07:50.431389997,0.25,204162,4727173,1153559,515688,28068151,6633073,83441,3.082,2707270,1481974,99.58
11:07:52.291654824,0.25,66947,1779444,1012920,488598,27696856,6369930,90293,3.398,2657433,1384873,99.53
11:07:54.178687017,0.25,67397,1726132,919331,436801,31483438,6887414,91538,3.226,2837627,1527997,99.65
11:07:56.030478287,0.25,353204,11322282,1436986,558573,147666098,28691632,262961,2.350,11191658,5498970,99.56
11:07:57.873087491,0.25,220003,4485783,947463,445366,30428618,7019204,84493,2.979,2836191,1589140,99.67
11:07:59.744863806,0.25,75363,1910034,1764787,876979,61761817,14124544,221331,3.346,6614019,2906341,99.67
11:08:01.625673486,0.25,169091,3824456,48988099,22498138,79319718,17143973,279974,3.850,7271613,3576911,99.72
11:08:03.529442656,0.25,70391,1869380,1023458,485699,26243355,5852892,72836,3.060,2380153,1301288,99.66
11:08:05.407843895,0.25,68082,1803104,945796,441661,70039893,15087076,269376,3.770,7145401,3139163,99.27
11:08:07.350850448,0.25,67695,1773484,897386,422779,59136440,11721997,231184,4.045,5715303,2443584,99.66
11:08:09.244539492,0.25,68498,1845537,847975,407641,27303009,6357786,80455,3.101,2594161,1410060,99.67
11:08:11.127436419,0.25,69394,1803522,9718911,2519738,32206298,7393720,94487,3.139,3010358,1643640,99.69
11:08:12.999378430,0.25,82048,1999620,960282,441495,29414930,6919287,85503,3.033,2819140,1563184,99.61
11:08:14.867517720,0.25,70267,1741182,904020,443317,29070819,6873056,83874,3.015,2781770,1526755,99.65
11:08:16.726757453,0.25,108273,3644692,1315730,551323,28185379,6517558,78890,2.989,2639274,1464755,99.55
11:08:18.599112811,0.25,73124,1893322,895863,430944,29834918,7001520,87253,3.090,2824073,1555695,99.69
11:08:20.463985493,0.25,289611,7293983,993112,464188,30484352,7168094,93910,3.168,2964586,1617910,99.83
11:08:22.376050541,0.25,626315,11898215,2359891,1100025,31668359,6911340,90493,3.196,2831056,1545066,99.57
11:08:24.271224604,0.25,211061,4109843,979624,452758,30064268,6536235,85485,3.185,2683963,1422629,99.65
11:08:26.167156679,0.25,226670,4724638,1037314,479682,252496698,46637020,374276,2.114,17707094,8590717,99.10
11:08:28.029384053,0.25,68117,1744518,2596249,1080030,29717243,8317940,82227,2.530,3250059,2036750,99.71
11:08:29.921797859,0.25,67305,1822932,2664243,1267721,31040181,7131672,87242,3.050,2860676,1597266,99.55
11:08:31.783203596,0.25,297368,9726460,1880229,692528,68717246,15660260,283317,3.873,7314834,3238261,99.56
11:08:33.627205583,0.25,69962,1801250,939945,439730,81527962,21721545,485190,4.911,9879431,4588518,99.58
11:08:35.506759303,0.25,71002,1884930,1106608,473751,28768356,6787281,86256,3.106,2777311,1534452,99.78
11:08:37.368846438,0.25,70820,1822515,916139,421154,27056465,6242443,78573,3.081,2550022,1401393,99.72
