timestamp1,Hora,timestamp2,Hpaso21,Hpaso22
2019-01-21 09:58:32.412033,2019-01-21 09:58:52.576,2019-01-21 09:58:52.466453,2019-01-21 09:58:32.634,2019-01-21 09:58:52.566
2019-01-21 09:58:32.409271,2019-01-21 09:58:54.391,2019-01-21 09:58:52.459149,2019-01-21 09:58:32.566,2019-01-21 09:58:54.389
2019-01-21 09:58:32.413025,2019-01-21 09:58:54.502,2019-01-21 09:58:52.467609,2019-01-21 09:58:32.543,2019-01-21 09:58:54.495
2019-01-21 09:58:32.410112,2019-01-21 09:58:54.602,2019-01-21 09:58:52.461190,2019-01-21 09:58:32.642,2019-01-21 09:58:54.600
2019-01-21 09:58:32.410718,2019-01-21 09:58:54.706,2019-01-21 09:58:52.465121,2019-01-21 09:58:32.559,2019-01-21 09:58:54.702
2019-01-21 09:58:32.408870,2019-01-21 09:58:54.810,2019-01-21 09:58:52.458117,2019-01-21 09:58:32.546,2019-01-21 09:58:54.807
2019-01-21 09:58:32.421932,2019-01-21 09:58:54.911,2019-01-21 09:58:52.477970,2019-01-21 09:58:32.623,2019-01-21 09:58:54.909
2019-01-21 09:58:32.421425,2019-01-21 09:58:55.13,2019-01-21 09:58:52.469254,2019-01-21 09:58:32.640,2019-01-21 09:58:55.12
2019-01-21 09:58:32.412819,2019-01-21 09:58:55.113,2019-01-21 09:58:52.467387,2019-01-21 09:58:32.641,2019-01-21 09:58:55.111
2019-01-21 09:58:32.409471,2019-01-21 09:58:55.215,2019-01-21 09:58:52.459715,2019-01-21 09:58:32.639,2019-01-21 09:58:55.212
2019-01-21 09:58:32.412620,2019-01-21 09:58:55.321,2019-01-21 09:58:52.467100,2019-01-21 09:58:32.627,2019-01-21 09:58:55.317
2019-01-21 09:58:32.422654,2019-01-21 09:58:55.421,2019-01-21 09:58:52.478967,2019-01-21 09:58:32.633,2019-01-21 09:58:55.420
2019-01-21 09:58:32.410513,2019-01-21 09:58:55.704,2019-01-21 09:58:52.464904,2019-01-21 09:58:32.548,2019-01-21 09:58:55.702
2019-01-21 09:58:32.420645,2019-01-21 09:58:55.805,2019-01-21 09:58:52.468307,2019-01-21 09:58:32.629,2019-01-21 09:58:55.802
2019-01-21 09:58:32.422999,2019-01-21 09:58:55.908,2019-01-21 09:58:52.479500,2019-01-21 09:58:32.564,2019-01-21 09:58:55.905
2019-01-21 09:58:32.411834,2019-01-21 09:58:56.14,2019-01-21 09:58:52.466241,2019-01-21 09:58:32.632,2019-01-21 09:58:56.09
2019-01-21 09:58:32.420404,2019-01-21 09:58:56.119,2019-01-21 09:58:52.468053,2019-01-21 09:58:32.624,2019-01-21 09:58:56.118
2019-01-21 09:58:32.420857,2019-01-21 09:58:56.224,2019-01-21 09:58:52.468592,2019-01-21 09:58:32.626,2019-01-21 09:58:56.219
2019-01-21 09:58:32.412424,2019-01-21 09:58:56.328,2019-01-21 09:58:52.466885,2019-01-21 09:58:32.649,2019-01-21 09:58:56.324
