timestamp1,Hora,timestamp2,Hpaso21,Hpaso22
2019-01-21 10:10:09.985959,2019-01-21 10:10:30.181,2019-01-21 10:10:30.038684,2019-01-21 10:10:10.449,2019-01-21 10:10:30.172
2019-01-21 10:10:10.001113,2019-01-21 10:10:32.06,2019-01-21 10:10:30.048486,2019-01-21 10:10:10.485,2019-01-21 10:10:32.04
2019-01-21 10:10:09.986798,2019-01-21 10:10:32.105,2019-01-21 10:10:30.039211,2019-01-21 10:10:10.421,2019-01-21 10:10:32.104
2019-01-21 10:10:09.993855,2019-01-21 10:10:32.204,2019-01-21 10:10:30.041847,2019-01-21 10:10:10.434,2019-01-21 10:10:32.202
2019-01-21 10:10:09.984535,2019-01-21 10:10:32.307,2019-01-21 10:10:30.037700,2019-01-21 10:10:10.422,2019-01-21 10:10:32.305
2019-01-21 10:10:10.001789,2019-01-21 10:10:32.411,2019-01-21 10:10:30.049370,2019-01-21 10:10:10.489,2019-01-21 10:10:32.407
2019-01-21 10:10:10.000942,2019-01-21 10:10:32.512,2019-01-21 10:10:30.048218,2019-01-21 10:10:10.483,2019-01-21 10:10:32.509
2019-01-21 10:10:09.983465,2019-01-21 10:10:32.617,2019-01-21 10:10:30.036898,2019-01-21 10:10:10.455,2019-01-21 10:10:32.612
2019-01-21 10:10:09.986213,2019-01-21 10:10:32.722,2019-01-21 10:10:30.038861,2019-01-21 10:10:10.433,2019-01-21 10:10:32.719
2019-01-21 10:10:10.001617,2019-01-21 10:10:32.828,2019-01-21 10:10:30.049145,2019-01-21 10:10:10.492,2019-01-21 10:10:32.825
2019-01-21 10:10:10.002137,2019-01-21 10:10:32.932,2019-01-21 10:10:30.049847,2019-01-21 10:10:10.440,2019-01-21 10:10:32.931
2019-01-21 10:10:10.001956,2019-01-21 10:10:33.32,2019-01-21 10:10:30.049603,2019-01-21 10:10:10.479,2019-01-21 10:10:33.30
2019-01-21 10:10:10.002318,2019-01-21 10:10:33.134,2019-01-21 10:10:30.050077,2019-01-21 10:10:10.430,2019-01-21 10:10:33.130
